health_facility:type,healthcare:speciality,building:part,social_facility,payment:cash,housenumer,addr:housenumber,description,fenced,addr:state,ele,source,covered,image,fax,emergency,jastrzebiegis:opis,contact:facebook,leisure,historic,addr:street,fixme,name:en,contact:fax,name,designation,website:operator,addr:postcode,ref:nid,name:etymology:wikidata,internet_access,int_name,fence,ewmapa:warstwa,parking,loc_name,name:ru,building:fireproof,phone_1,note:official_name,wikipedia,access,mapillary,operator:centre,boundary,addr:street:sym_ul,ref,email,fixme2,barrier,contact:email,addr:province,jastrzebiegis:id,phone1,addr:city:simc,source:geometry,addr:city,building:use:pl,toilets:wheelchair,source_ref,building:type:pl,lon,contact:website,roof:colour,layer,height,email_1,alt_name,construction_date,operator,name:pl,name:de,boat,fee,protect_class,heritage:since,opening_hours,contact:phone,addr:housename,contact:mobile,heritage,start_date,website,addr:province:en,phone,old_name,smoking,aeroway,dispensing,note:name,landuse,roof:levels,amenity,operator:type,reg_name,addr:suburb,official_name,wikidata,waterway,short_name,building:levels,note,building:usage:pl,data_zmiany,source:addr,building:material,addr:full,fence_type,lat,medical_system:western,building,building:colour,url,wheelchair,addr:place,healthcare,addr:country,heritage:operator
,,,,,,35,,,,,,,,,,,,,,Józefa Suskiego,,,,Wiejski Ośrodek Zdrowia,,,32-642,,,,,,,,,,,,,,,,,,21605,,,,,,,,,0064106,geoportal.gov.pl:orto,Włosienica,,,,,19.3159192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,oswiecim.e-mapa.net,,,,50.0175104,,hospital,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Wielkopolskie Centrum Onkologii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9350138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,52.4019993,,,,,,,,,
,,,,,,32,,,,,,,,,,,,,,Strzelecka,,,,Wielkopolskie Centrum Pulmonologii i Torakochirurgii im. Eugenii i Janusza Zeylandów,,,64-800,,,,,,,,,,,,,,,,,,,,,,,,,,,0966760,,Chodzież,,,,,16.9015677,,,,,,Szpital Chorób Płuc i Gruźlicy,,,,,,,,,,,,,,,http://wcpit.pl/pl/szpital-w-chodziezy,,67 2822837,,,,,,,,hospital,,,,,,,,,,,,mchodziez.e-mapa.net,,,,52.9833724,,yes,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Wielkopolskie Centrum Pulmonologii i Torakochirurgii im. Eugenii i Janusza Zeylandów,,,,,,,,,,,,,,,,,,,,,,,poznan@wcpit.pl,,,,,,,,,,,,,,16.8855454,,,,,,,,,,,,,,,,,,,,,http://wcpit.pl/,,,,,,,,,,hospital,,,,,,,,,,,,,,,,52.4116553,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Wielospecjalistyczna Przychodnia i Szpital chirurgii jednego dnia (w budowie),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0287805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,construction,,hospital,,,,,,,,,,,,,,,,52.3176464,,,,,,,,,
,,,,,,19,,,,,,,,,,,,,,Szpitalna,,,,Wielospecjalistyczny Szpital Miejski im. E. Warmińskiego,,,85-826,,,,,,,,,,,,,,,,,,,,,,fence,,,,,,,Bydgoszcz,,,,,18.0445249,,,,,,,,,,,,,,,,,,,,,http://www.szpital.bydgoszcz.pl,,,,,,,,,,hospital,,,,,,,,,,,,,,,,53.1011525,,,,,,,hospital,,
,anaesthetics;surgery;surgical_oncology;physiatry;cardiology;cardiac_surgery;emergency;general;infectious_diseases;internal;neurology;neuropsychiatry;orthopaedics;rheumatology;trauma;urology,,,,,,,,,,,,,,yes,,,,,,,,,Wielospecjalistyczny Szpital Miejski im. Józefa Strusia,,,,,,,,,,,,,,,,pl:Wielospecjalistyczny Szpital Miejski im. J. Strusia w Poznaniu,,,,,,,,,,,,,,,,,,,,,16.9983080,,,,,,,,,,,,,,,,,,,,,http://www.szpital-strusia.poznan.pl/,,,,no,,,,,,hospital,,,,Wielospecjalistyczny Szpital Miejski im. Józefa Strusia z Zakładem Opiekuńczo-Leczniczym,Q9373140,,,,,,,,,,,52.3902990,,,,,,,hospital,,
,,,,,,47-51,,,,,,,,,,,,,,Pyskowicka,,,,Wielospecjalistyczny Szpital Powiatowy im. dr B. Hagera,,,42-612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarnowskie Góry,,,,,18.8041073,,,,,,,,,,,,,,,,,,,,,http://www.wspsa.pl/,,+48 32 285-42-13,,,,,,,,hospital,,,,,,,,,,,,,,,,50.4386508,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Wielospecjalistyczny Szpital SPZOZ w Nowej Soli,,,,,,,,,,,,,,,,,,,,,,,,,fence,,,,,,,,,,,,15.6864402,,,,,,,,Wielospecjalistyczny Szpital Samodzielny Publiczny Zakład Opieki Zdrowotnej w Nowej Soli,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,51.8073216,,,,,,,,,
,,,,,,,,,,,,,,,yes,,,,,,,,,Wielospecjalistyczny Szpital Wojewódzki w Gorzowie Wielkopolskim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2352041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,52.7621905,,,,,,,hospital,,
,,,,,,,,,,,,,,,yes,,,,,,,,,Wielospecjalistyczny Szpital Wojewódzki w Gorzowie Wielkopolskim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2616625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,52.7548871,,,,,,,hospital,,
,,,,,,4-6,,,,,,,,,,,,,,Księdza Ryszarda Markwarta,,,,Wielospecjalistyczny Zakład Opieki Zdrowotnej Ministerstwa Spraw Wewnętrznych w Bydgoszczy,,,85-015,,,,,,,,,,,,,,,,,,,,,,fence,,,,,,,Bydgoszcz,,,,,18.0120159,,,,,,,,,,,,,,,,,,,,,http://www.szpital-msw.bydgoszcz.pl,,,,,,,,,,hospital,,,,,,,,,,,,,,,,53.1264586,,,,,,,hospital,,
,,,,,,58A,,,,,,,,,,,,,,Józefa Sułkowskiego,,,,Wojewódzka Przychodnia Zdrowia Psychicznego w Bydgoszczy,,,,,,,,,,,,,,,,,,,,,,,,,fence,,,,,,,Bydgoszcz,,,,,18.0305872,,,,,,,,,,,,,,,,,,,,,http://www.wpzp.bydgoszcz.pl,,,,,,,,,,hospital,,,,,,,,,,,,,,,,53.1410544,,,,,,,hospital,,
,,,,,,66,,,,,Bing,,,,,,,,,Jagiellońska,,Voivodeship Station of Blood Donation,,Wojewódzka Stacja Krwiodawstwa,,,25-734,,,,,,,,,Воеводская станция переливания крови,,,,,,,,,,,,,,,,,,,,Kielce,,,,,20.6051175,,,,,,,,,Wojewódzka Stacja Krwiodawstwa,,,,,,,,,,,,http://www.rckik-kielce.com.pl/,,+48 41 3359400,,,,,,,,hospital,,,,,,,,,,,,,,,,50.8733262,,yes,,,,,hospital,,
,,,,,,11,,,,,,,,,yes,,,,,Adama Mickiewicza,,,,Wojewódzka Stacja Pogotowia Ratunkowego SP ZOZ w Suwałkach,,,16-400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Suwałki,,,,,22.9251523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,54.0983500,,yes,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Wojewódzka Stacja Ratownictwa Medycznego,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4636559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,51.7549920,,yes,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Wojewódzka Stacja Ratownictwa Medycznego,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4626958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,51.7542881,,,,,,,,,
,,,,,,24/26,,,,,,,,,,,,,,Adama Mickiewicza,,,,Wojewódzki Ośrodek Lecznictwa Psychiatrycznego,,,87-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toruń,,,,,18.5913868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,53.0122139,,yes,,,,,,,
,,,,,,9,,,,,,,,,,,,,,Różana,,,,Wojewódzki Podkarpacki Szpital Psychiatryczny im. prof. Eugeniusza Brzezickiego,,,37-710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Żurawica,,,,,22.7665999,http://www.wpsp.internetdsl.pl/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,EMUiA (emuia.gugik.gov.pl),,,,49.8256841,,,,,,,,,
,,,,,,37,,,,,,,,,,,,,,Wileńska,,,,Wojewódzki Specjalistyczny Szpital im. M. Pirogowa (dawny szp. im. M. Madurowicza),,,94-029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4232894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,51.7532157,,yes,,,,,,,
,,,,,,1/5,,,,,,,,,yes,,,,,Karola Kniaziewicza,,,,Wojewódzki Specjalistyczny Szpital im. dr. Władysława Biegańskiego,Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Łódź,,,,,19.4359862,,,,,,,,,,,,,,,,,,,,,http://www.bieganski.com.pl/,,,,,,,,,,hospital,,,,,,,,,,,,,,,,51.8011994,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Wojewódzki Specjalistyczny Szpital imienia Mikołaja Pirogowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4544305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,51.7514492,,,,,,,,,
,,,,,,193/195,,,,,,,,,,,,,,Wólczańska,,,+48 426372593,Wojewódzki Specjalistyczny Szpital imienia Mikołaja Pirogowa,,,,,,,,,,,,,,,,,,,,,,,,,,pirogow@pirogow.pl,,,,,,Łódź,,,,,19.4552170,http://www.pirogow.pl,,,,,,,,,,,,,,,+48 426367611,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,EMUiA (emuia.geoportal.gov.pl),,,,51.7517792,,hospital,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Wojewódzki Specjalistyczny Zespół Neuropsychiatryczny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9394115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,50.6761642,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Wojewódzki Specjalistyczny Zespół Zakładów Opieki Zdrowotnej Chorób Płuc i Gruźlicy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1475419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,51.6979862,,yes,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Wojewódzki Szpital Chirurgii Urazowej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9780343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,hospital,,,,,,,,,,,,,,,,52.2194142,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Wojewódzki Szpital Chorób Płuc im. dr Alojzego Pawelca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4887471,,,,,,,,,,,,,,,,,,,,,http://www.wscp.wodzislaw.pl/,,,,,,,,,,hospital,,,,,,,,,,,,,,,,49.9984700,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Wojewódzki Szpital Dziecięcy im. J. Brudzińskiego w Bydgoszczy,,,,,,,,,,,,,,,,,,,,,,,,,fence,,,,,,,,,,,,18.0266266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,53.1296279,,,,,,,hospital,,
,,,,,,48,,,,,,,,,,,,,,Grunwaldzka,,,,Wojewódzki Szpital Neuropsychiatryczny im. dr Emila Cyrana,,,42-700,,,,,,,,,,,,,pl:Wojewódzki Szpital Neuropsychiatryczny w Lublińcu,,,,,,,sekretariat@wsnlc.pl,,,,,,,,,Lubliniec,,,,,18.6798716,,,,,,,,,,,,,,,,,,,,,http://wsnlc.pl/,,+48 34 353 28 00,Zakład Psychiatryczny,,,,,,,hospital,,,,,Q9377113,,,,,,,,,,,50.6658049,,,,,,,hospital,,
,,,,,,,,,,,,,,,,,,,,,,,,Wojewódzki Szpital Neuropsychiatryczny imienia Oskara Bielawskiego,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6374687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,52.0820588,,,,,,,,,
,,,,,,12,,,,,,,,,,,,,,Świętego Floriana,,,,Wojewódzki Szpital Obserwacyjno-Zakaźny,,,85-030,,,,,,,,,,,,,,,,,,,,,,fence,,,,,,,Bydgoszcz,,,,,18.0083532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,53.1224982,,,,,,,hospital,,
,,,,,,4/4a,,,,,,,,,,,,,,Zygmunta Krasińskiego,,,,Wojewódzki Szpital Obserwacyjno-Zakaźny,,,87-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toruń,,,,,18.5942619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,53.0111493,,hospital,,,,,,PL,
,,,,,,17b,,,,,,,,,,,,,,Osiedle Na Wzgórzach,,,,Wojewódzki Szpital Okulistyczny,,,31-723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kraków,,,,,20.0636032,,,,,,,,,,,,,,,,,Wojewódzki Szpital Okulistyczny w Krakowie,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,50.0994233,,hospital,,,,,,PL,
,,,,,,,,,,,,,,,,,,,,,,,,Wojewódzki Szpital Podkarpacki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7850762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,49.7034960,,,,,,,hospital,,
,,,,,,,,,,,,,,,,,,,,,,,,Wojewódzki Szpital Psychiatryczny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3463883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,49.8474628,,,,,,,,,
,,,,,,17,,,,,,,,,,,,,,Srebrniki,,,,Wojewódzki Szpital Psychiatryczny im. Tadeusza Bilikiewicza,,,80-282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gdańsk,,,,,18.5776910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,54.3745133,,,,,,,,,
,,,,,,3,,,,,,,,,yes,,,,,Sieradzka,,,,Wojewódzki Szpital Psychiatryczny w Warcie,,,98-290,,,,,,,,,,,,,,,,,,19844,,,,,,,,,0976557,,Warta,,,,,18.6260482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,warta.e-mapa.net,,,,51.7047060,,yes,,,,,,,
,,,,,,1,,,,,,,,,,,,,,Sieradzka,,,,Wojewódzki Szpital Psychiatryczny w Warcie,,,98-290,,,,,,,,,,,,,,,,,,19844,,,,,,,,,0976557,,Warta,,,,,18.6282054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,warta.e-mapa.net,,,,51.7051934,,yes,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Wojewódzki Szpital Psychiatryczny w Warcie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6279617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,51.7041364,,yes,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Wojewódzki Szpital Psychiatryczny w Warcie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6295369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,51.7034860,,yes,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Wojewódzki Szpital Psychiatryczny w Złotoryi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9069640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,51.1223726,,,,,,,hospital,,
,,,,,,,,,,,,,,,,,,,,,,,,Wojewódzki Szpital Rehabilitacyjny dla Dzieci w Ameryce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.3148356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,53.6170489,,,,,,,hospital,,
,physiatry,,,,,,,,,,,,,,no,,,,,,,,,Wojewódzki Szpital Rehabilitacyjny im. dr. S. Jasińskiego w Zakopanem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9613435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,49.3125494,,,,,,,hospital,,
,,,,,,,,,,,,,,,,,,,,,,,,Wojewódzki Szpital Specjalistyczny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1098975,,,,,,,,,,,,,,,,,,,,,http://www.szpitalbp.pl,,,,,,,,,,hospital,,,,,,,,,,,,,,,,52.0473592,,,,,yes,,,,
,,,,,,21,,,,,UM Jastrzębie-Zdrój,,,,,,,,,Ignacego Krasickiego,,,,Wojewódzki Szpital Specjalistyczny Nr 2 - Oddział pediatryczny,,,44-335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jastrzębie-Zdrój,,,,,18.5740457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,49.9595720,,,,,,,,,
,,,,,,21,,,,,UM Jastrzębie-Zdrój,,,,,,,,,Ignacego Krasickiego,,,,Wojewódzki Szpital Specjalistyczny Nr 2 - Oddział pediatryczny,,,44-335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jastrzębie-Zdrój,,,,,18.5737308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,49.9597902,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Wojewódzki Szpital Specjalistyczny dla Nerwowo i Psychicznie Chorych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4101815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,52.1472212,,,,,,,hospital,,
,,,,,,,,,,,,,,,,,,,,Fryderyka Szopena,,,,Wojewódzki Szpital Specjalistyczny im. Fryderyka Chopina,,,35-055,,,,,,,,,,,,,,,,,,,,,,,sekretariat@szpital.rzeszow.pl,,,,,,Rzeszów,,,,,22.0084508,http://www.szpital.rzeszow.pl/,,,,,,,,,,,,,,,+48 17 8666000,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,50.0348841,,,,,limited,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Wojewódzki Szpital Specjalistyczny im. J. Gromkowskiego,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0678492,,,,,,,,,,,,,,,,,,,,,http://www.szpital.wroc.pl/,,,,,,,,,,hospital,,,,,,,,,,,,,,,,51.1439634,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Wojewódzki Szpital Specjalistyczny im. J. Korczaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0605403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,54.4509957,,hospital,,,,,hospital,,
,,,,,,62,,,,,,,,,,,,,,Pabianicka,,,,Wojewódzki Szpital Specjalistyczny im. M. Kopernika,,,93-513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Łódź,,,,,19.4540744,,,,,,,,,,,,,,,,,,,,,http://www.kopernik.lodz.pl,,+48 42 6895000,,,,,,,,hospital,,,,,,,,,,,,,,,,51.7315630,,,,,,,,,
,,,,,,,,,,,,,,,yes,,,,,Parzęczewska,,,,Wojewódzki Szpital Specjalistyczny im. Marii Skłodowskiej – Curie,,,95-100,,Q7186,,,,,,,,,,,,,,,,15746,,,,,,,,,0959263,,Zgierz,,,,,19.3858702,,,,,,,,,,,,,,,,,,,,,www.wss.zgierz.pl,,42 71 44 500,,,,,,,,hospital,,,,Wojewódzki Szpital Specjalistyczny im. Marii Skłodowskiej-Curie w Zgierzu,,,,,,,,,,,,51.8640546,,,,,,,,,
,,,,,,104/118,,,,,,,,,,,,,,Bialska,,,,Wojewódzki Szpital Specjalistyczny im. Najświętszej Maryi Panny,,,42-218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Częstochowa,,,,,19.0884438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,50.8304413,,,,,,,,,
,,,,,,100,,,,,,,,,,,,,,Aleja Kraśnicka,,,,Wojewódzki Szpital Specjalistyczny im. Stefana Wyszyńskiego,,,20-718,,,,,,,,,,,,"na stronie szpitala ""Kardynała"" jest po imieniu a przed nazwiskiem",,,,,,,,,,,,,,,,,Lublin,,,,,22.5032137,,,,,,,,,,,,,,,,,,,,,http://www.szpital.lublin.pl/,,+48 81 537-41-71,,,,,,,,hospital,,,,Wojewódzki Szpital Specjalistyczny im. Stefana Kardynała Wyszyńskiego,,,,,,,,,,,,51.2380904,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Wojewódzki Szpital Specjalistyczny im. św. Rafała w Czerwonej Górze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4889501,,,,,,,,,,,,,,,,,,,,,,,+48413465545,,,,,,,,hospital,,,,,,,,,,,,,,,,50.8232671,,,,,,,hospital,,
,,,,,,,,,,,,,,,yes,,,,,,,,,Wojewódzki Szpital Specjalistyczny imienia Ludwika Rydygiera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0205616,,,,,,,,,,,,,,,,,,,,,http://www.rydygierkrakow.pl/,,,,,,,,,,hospital,,,,,,,,,,,,,,,,50.0910266,,,,,,,,,
,,,,,,102,,,,,Bing,,,,yes,,,,,Edukacji,,,,Wojewódzki Szpital Specjalistyczny nr 1,,,43-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tychy,,,,,19.0059043,,,,,,,,,,,,,,,,+48 32 325 42 02,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,50.1126076,,,,,,,,PL,
,,,,,,46,,,,,,,,,yes,,,,,Energetyków,,,,Wojewódzki Szpital Specjalistyczny nr 3,,,44-200,,,,,,,,,,,,,,,,,,,,szpital@szpital.rybnik.pl,,,,,,,,,Rybnik,,,,,18.5196013,,,,,,,,,,,,,,,,,,,,,http://www.szpital.rybnik.pl,,32 4291000,,,,,,,,hospital,,,,,,,,,,,,,,,,50.1127740,,yes,,,,,,,
,,,,,,,,,,,Ortofotomapa Bytom,,,,,,,,,,,,,Wojewódzki Szpital Specjalistyczny nr 4,,,,,,,,,,,,,,,,,,,,,,,szpital@szpital4.bytom.pl,,,,,,,,,,,,,,18.9131102,,,,,,,,,,,,,,,,,,,,,http://www.szpital4.bytom.pl/,,+48 32 281-02-71,,,,,,,,hospital,,,,,,,,,,,,,,,,50.3557058,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Wojewódzki Szpital Specjalistyczny nr 5 im. Świętej Barbary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1213631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,50.3023513,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Wojewódzki Szpital Specjalistyczny w Legnicy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2193475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,51.2073254,,,,,,,hospital,,
,,,,,,73a,,,,,,,,,,,,,,Henryka Michała Kamieńskiego,,,,Wojewódzki Szpital Specjalistyczny we Wrocławiu,,,51-124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wrocław,,,,,17.0457466,,,,,,,,,,,,,,,,,,,,,http://wssk.wroc.pl/,,,,,,,,,,hospital,,,,,,,,,,,,,,,,51.1507047,,,,,,,hospital,,
,,,,,,,,,,,,,,,,,,,,,,,,Wojewódzki Szpital Zakaźny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9713012,,,,,,,,,,,,,,,,,,,,,http://www.zakazny.pl/,,,,,,,,,,hospital,,,,Samodzielny Publiczny Zakład Opieki Zdrowotnej Samodzielny Publiczny Zakład Opieki Zdrowotnej,,,,,,,,,,,,52.2329416,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Wojewódzki Szpital Zespolony,,,96-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Skierniewice,,,,,20.1537002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,1,,,,,,,,51.9638303,,yes,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Wojewódzki Szpital Zespolony,,,96-100,,,,,,,,,,,,,,,,,,,,,,,,,,,0976942,,Skierniewice,,,,,20.1544480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,51.9637847,,yes,,,,,hospital,,
,,,,,,,,,,,,,,,,,,,,,,,,Wojewódzki Szpital Zespolony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1539840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,51.9636352,,yes,,,,,,,
,,,,,,7/19,,,,,,,,,,,,,,Juraszów,,,,Wojewódzki Szpital Zespolony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poznań,,,,,16.9049989,,,,,,Szpital Wojewódzki w Poznaniu,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,52.4388806,,,,,,,,,
,,,,,,45,,,,,Geoportal 2: Ortofotomapa (aerial image),,,,,,,,,Grunwaldzka,,,,Wojewódzki Szpital Zespolony,,,25-736,,,,,,,,,,,,,,,,,,,,szpital@wszzkielce.pl,,,,,,,,,Kielce,,,,,20.6018485,,,,,,,,Wojewódzki Szpital Zespolony w Kielcach,,,,,,,,,,,,,http://www.wszzkielce.pl/,,+48 41 367 13 01,,,,,,,,hospital,,,,,,,,,,,,,,,,50.8743938,,,,,,,hospital,,
,,,,,,42,,,,,,,,,yes,,,,,Konstytucji 3 Maja,,,,Wojewódzki Szpital Zespolony - Szpital Dziecięcy,,,87-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toruń,,,,,18.6919684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,53.0220975,,yes,,,,,,PL,
