health_facility:type,office,healthcare:speciality,building:part,social_facility,name:ca,addr:housenumber,created_by,name:de,source,emergency_telephone_code,addr:village,addr:street:ca,contact:website,fax,short_name:es,short_name,building:roof,leisure,municipio,addr:street,source:name,fixme,name:en,contact:fax,name,wheelchair:description,level,catastro:ref:street,addr:postcode,roof:material,name:etymology:wikidata,roof:orientation,source:geometry:date,name:eu,disused,name:es,int_name,designation,owner,loc_name,name:ast,description,network,lon,ine:municipio,access,mapillary,brand:wikidata,mappinggroup,ref,email,highway,entidad,barrier,contact:email,addr:province,roof:shape,building:use,addr:city:ca,air_conditioning,emergency,b5m:urlOrto,addr:city,building:cladding,toilets:wheelchair,building:facade:material,image,roof:colour,layer,height,lat,alt_name,operator,ele,brand:wikipedia,fee,area,opening_hours,contact:phone,addr:housename,parroquia,catastro:ref,start_date,website,entrance,nohousenumber,source:date,phone,source:data,old_name,smoking,architect,landuse,source:amenity,wheelchair,history,amenity,operator:type,source:geometry,addr:hamlet,addr:unit,source:opening_hours,building:level,wikidata,addr:street:es,sport,medical_system:western,addr:district,building:levels,note,phone_1,b5m:url,source:addr,building:material,fence_type,emergency_phone,b5m:id,short_name:gl,date,local_code,03_tr_E_ID,building:shape,building,building:colour,addr:city:es,roof:levels,addr:place,name:gl,building:levels:underground,healthcare,addr:country,urgency
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-6.5378917,,,,,,,,,,,,,,,,,,,,,,,,,,,38.9011135,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,Calle Paseo de la Playa,,,,,Consultorio Médico,,,,09570,,,,,,,,,,,,,,,-3.9452187,,,,,,,,,,,,,,,,,,,Arija,,,,,,,,42.9940675,,,,,,,,,,,,,,,yes,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,public,,,,,,,clinic,,
,,,,,,2,,,,,,,,,,,,,,Plaza de la Iglesia,,,,,Consultorio Médico,,,,37554,,,,,,,,,,,,,,,-6.8270210,,,,,,,,,,,,Salamanca,,,,,,,La Alamedilla,,,,,,,,40.4725318,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,ES,
,,,,,,9,,,,,,,,,,,,,,Calle San Pablo,,,,,Consultorio Médico,,,,37329,,,,,,,,,,,,,,,-5.3628077,,,,,,,,,,,,,,,,,,,,,,,,,,,40.9116755,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,1,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-6.7989908,,,,,,,,,,,,,,,,,,,,,,,,,,,38.6173381,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-7.0160329,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5283059,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-4.6446997,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4715002,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-5.4277558,,,,,,,,,,,,,,,,,,,,,,,,,,,40.9749853,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-6.7496209,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5866668,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-3.3445880,,,,,,,,,,,,,,,,,,,,,,,,,,,42.1352905,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,public,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-3.4285029,,,,,,,,,,,,,,,,,,,,,,,,,,,42.1198913,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,public,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-5.7989236,,,,,,,,,,,,,,,,,,,,,,,,,,,38.9186613,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,general,,,,,,,,,,,,,,,,,,Calle Benito Pérez Galdós,,,,,Consultorio Médico,,,,06870,,,,,,,,,,,,,,,-6.4748112,,,,,,,,,,,,,,,,,,,La Garrovilla,,,,,,,,38.9237689,,Servicio Extremeño de Salud,,,,,Mo-Fr 08:00-15:00,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-4.2085904,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5405885,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,public,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-2.6558121,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3670732,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,public,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-1.2079511,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0222255,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-5.9144243,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4731389,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-4.0046142,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3632329,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,public,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-5.0473305,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8796168,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-6.0761004,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2662551,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-4.9966625,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0513268,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-5.6846973,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4563454,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-6.1158240,,,,,,,,,,,,,,,,,,,,,,,,,,,41.3649725,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-5.4095077,,,,,,,,,,,,,,,,,,,,,,,,,,,41.3423796,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-5.7806986,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9209209,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-4.9332458,,,,,,,,,,,,,,,,,,,,,,,,,,,39.1329779,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-5.6749781,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4373599,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-5.6029201,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9900951,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,2,,,,,,,,,,,,,,Calle Cuatro Caminos,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-5.7455332,,,,,,,,,,,,,,,,,,,,,,,,,,,40.9589078,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-6.7118510,,,,,,,,,,,,,,,,,,,,,,,,,,,38.7195160,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-4.9094309,,,,,,,,,,,,,,,,,,,,,,,,,,,39.3089773,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-3.7770087,,,,,,,,,,,,,,,,,,,,,,,,,,,42.8114253,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,public,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-6.3591213,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8014944,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-4.0431294,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4173288,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,public,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-6.6519296,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5471700,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-6.2878874,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0042241,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-6.0190825,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8129938,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-2.9860352,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9585429,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,public,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-5.7332092,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8966404,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-3.7645615,,,,,,,,,,,,,,,,,,,,,,,,,,,42.1056424,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,public,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-3.7088170,,,,,,,,,,,,,,,,,,,,,,,,,,,42.1720968,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,public,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-6.6249520,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8473263,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-4.1012947,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2829934,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,public,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-3.4665886,,,,,,,,,,,,,,,,,,,Albanchez de Mágina,,,,,,,,37.7934596,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-6.0568510,,,,,,,,,,,,,,,,,,,,,,,,,,,38.4447875,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-6.1866097,,,,,,,,,,,,,,,,,,,,,,,,,,,38.4834564,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-4.1745412,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5258253,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,public,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-4.1757403,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5792908,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,public,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-4.0166138,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4678035,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,public,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-3.7144842,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4101703,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,public,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-6.9765345,,,,,,,,,,,,,,,,,,,,,,,,,,,38.4443439,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-5.7407069,,,,,,,,,,,,,,,,,,,,,,,,,,,38.6459763,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,1,,,,,,,,,,,,,,Plaza de las Escuelas,,,,,Consultorio Médico,,,,10357,,,,,,,,,,,,,,,-5.4841391,,,,,,,,,,,,,,,,,,,Tiétar,,,,,,,,40.0297238,,Servicio Extremeño de Salud,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,2,,,,,,,,,,,,,,Avenida de Sánchez Terán,,,,,Consultorio Médico,,,,37230,,,,,,,,,,,,,,,-6.7916758,,,,,,,,,,,,,,,,,,,Hinojosa de Duero,,,,,,,,40.9864252,,,,,,,"Mo 10:00-24:00; Tu-Fr 00:00-02:00,10:00-24:00; Sa 00:00-02:00",,,,,,,,,,+34 923515041,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-6.5205249,,,,,,,,,,,,,,,,,,,,,,,,,,,38.4534828,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-5.6700834,,,,,,,,,,,,,,,,,,,,,,,,,,,38.9173930,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,4,,,,,,,,,,,,,,Plaza Mayor,,,,,Consultorio Médico,,,,37488,,,,,,,,,,,,,,,-6.7923222,,,,,,,,,,,,Salamanca,,,,,,,Aldea del Obispo,,,,,,,,40.7075260,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,2,,,,,,,,,,,,,,yes,,,,,,,,ES,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-6.6260888,,,,,,,,,,,,,,,,,,,,,,,,,,,37.9347139,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-3.0308454,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0034659,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Carretera de Retuerta,,,,,Consultorio Médico,,,,13110,,,,,,,,,,,,,,,-4.6486690,,,,,,,,,,,,,,,,,,,Horcajo de los Montes,,,,,,,,39.3277646,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Plazuela de la Fragua,,,,,Consultorio Médico,,,,19413,,,,,,,,,,,,,,,-2.7610350,,,,,,,,,,,,,,,,,,,"Hontanares, Guadalajara",,,,,,,,40.8532544,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-3.6400809,,,,,,,,,,,,,,,,,,,,,,,,,,,37.6380505,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-3.8824934,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8732808,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-3.4763596,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8416379,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-3.5091592,,,,,,,,,,,,,,,,,,,Torres,,,,,,,,37.7841289,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-3.0529431,,,,,,,,,,,,,,,,,,,,,,,,,,,38.2390226,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,5,,,,,,,,,,,,,,Plaza de Don Gonzalo Iglesias,,,,,Consultorio Médico,,,,37256,,,,,,,,,,,,,,,-6.5314123,,,,,,,,,,,,Salamanca,,,,,,,Encinasola de los Comendadores,,,,,,,,41.0304177,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,1,,,,,,,,,,,,,,yes,,,,,,,,ES,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-2.2309176,,,,,,,,,,,,,,,,,,,,,,,,,,,36.7956219,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-5.6045974,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6573926,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,1,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,2,,,,,,,,,,,,,,Camino de la Torre Hornero,,,,,Consultorio Médico,,,,50194,,,,,,,,,,,,,,,-0.8225403,,,,,,,,,,,,,,,,,,,Zaragoza,,,,,,,,41.6495315,,Salud Aragón,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,,,,,,,,,,,,,,Calle Eras,,,,,Consultorio Médico,,,,37712,roof_tiles,,along,,,,,,,,,,,,-5.9607199,,,,,,,,,,,,Salamanca,gabled,,,,,,Pinedas,,,,,,,,40.4457364,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,1,,,,,plaster,,,,,,,,,yes,white,,,,,,,ES,
,,general,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-1.3294469,,,,,,,,,,,,,,,,,,,,,,,,,,,38.1410574,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-2.2050641,,,,,,,,,,,,,,,,,,,,,,,,,,,36.8801468,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-3.0338703,,,,,,,,,,,,,,,,,,,,,,,,,,,38.1576765,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-3.9482474,,,,,,,,,,,,,,,,,,,,,,,,,,,39.2478951,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-3.8375301,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4859786,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-3.4264621,,,,,,,,,,,,,,,,,,,,,,,,,,,38.1799167,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-3.9911308,,,,,,,,,,,,,,,,,,,,,,,,,,,37.9710284,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-5.8620897,,,,,,,,,,,,,,,,,,,,,,,,,,,40.3796086,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,1,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,6,,,,,,,,,,,,,,Calle Larga,,,,,Consultorio Médico,,,,37711,roof_tiles,,along,,,,,,,,,,,,-5.9548058,,,,,,,,,,,,Salamanca,gabled,,,,,,Colmenar de Montemayor,,,,,,,,40.4021325,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,1,,,,,plaster,,,,,,,,,yes,white,,,,,,,ES,
,,,,,,,,,,,,,,,,,,,,,,,,,Consultorio Médico,,,,,,,,,,,,,,,,,,,-5.8482647,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4195686,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,1,,,,,,,,,,,,,,yes,,,,,,,,,
