shop,name:cy,healthcare:speciality,building:part,wikipedia:en,postal_code,source:outline,fhrs:structural,ref:seedcode,is_in,addr:housenumber,note,old:fhrs:id,man_made,electricity,created_by,pharmacy,source,is_in:town,capacity:disabled,health_specialty:physiotherapy,multipolygon,fhrs:local_authority_id,health_specialty:geriatrics,fax,survey:date,short_name,check_date,leisure,note:outline,historic,facebook,name:uk,motor_vehicle,source:area,smoothness,wikimedia_commons,addr:street,name:em,source:name,fixme,name:en,contact:fax,name,designation,addr:postcode,roof:material,addr:state,name:etymology:wikidata,fhrs:rating,disused,opening_hours:minor_injuries,health_specialty:renal_dialysis,amenity_1,Source,loc_name,description,healthcare:speciality:mental_health,not:addr:postcode,operational_status,wikipedia,minor_injuries_unit,access,fhrs:authority,alt_website,fhrs:confidence_management,email,highway,barrier,contact:email,addr:province,fhrs:id,roof:shape,specialism,insurance:health,source:geometry,addr:city,source:building,military,toilets:wheelchair,internet_access,drive_through,fhrs:businesstype,lon,contact:website,roof:colour,layer,private,height,lat,alt_name,fhrs:hygiene,operator,previous_name,fee,ref:university_of_cambridge,area,opening_hours,hospital,contact:phone,addr:housename,healthcare:speciality:rehabilitation,type,start_date,website,brand,telephone,phone,health_specialty:dentistry,old_name,smoking,disused:fhrs:id,addr:village,abandoned,note:wikidata,source:id,historic:operator,architect,wheelchair:description,dispensing,landuse,source:amenity,hospital:for,amenity,operator:type,reg_name,addr:suburb,surface,building:min_level,wikidata,source:postcode,addr:town,emergency,addr:district,building:levels,lit,FIXME,source:addr,ref:edubase,addr:full,fence_type,last_check,addr:county,source:addr:postcode,ref:charity,building,building:colour,fhrs:inspectiondate,name:gd,url,wheelchair,addr:place,outpatients,beds,healthcare,position,addr:country,operator:wikidata
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heron Drive,,,,,,St Margarets Hospice,,TA1 5HA,,,,,,,,,,,,,,,,,,,,,,,,,,145074,,,,,Taunton,,,,,,,-3.1284195,,,,,,51.0168855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GB,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St Mark's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3210796,,,,,,51.5759995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,Q7589963,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St Mark's Road,,,,,,St Mark's Hospital,,SL6 6DU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maidenhead,,,,,,,-0.7446580,,,,,,51.5250009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,Q87872513,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,Derby Road,,,,,,St Marks Medical Centre,,PR9 0TZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Southport,,,,,,,-2.9957940,,,,,,53.6472723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,OS_OpenData_StreetView,,,,,,,,,,,,,,,,,,,,,,,,,,St Mary's Hospice,,LA12 7JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ulverston,,,,,,,-3.0874053,,,,,,54.2000723,,,,,,,,,,,,,,,https://www.stmaryshospice.org.uk/,,,+44 1229 580305,,,,,,,,,,,,,,,,hospital,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Green Hill Road,,,,,,St Mary's Hospital,,LS12 3QE,,,,,,,,,,,,,,,,,,,,,,,,,,320899,,,,,Leeds,,,,,,,-1.6147157,,,,,,53.8002579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,Q30292959,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St Mary's Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8745637,,,,,,52.7653539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St Mary's Hospital,,,,,,,,,,,,,,,,,"en:St Mary's Hospital, London",,,,,,,,,,,,,,,,,,,,,,,-0.1761803,,,,,,51.5171138,"Saint Mary's Hospital, Paddington",,,,,,,,,,,,,,https://www.imperial.nhs.uk/stmarys,,,,,,,,,,,,,,,,,,,hospital,,,,,,Q3495342,,,yes,,,,,,,,,,,,,,,,,,,,,,hospital,,,
,,,,,,,,,,,,,,,,,Auto_OS_OpenData_StreetView,,,,,,,,,,,,,,,,,,,,,,,,,,St Mary's surgery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.7305916,,,,,,53.7483309,,,NHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,
,,,,,,,,,,,,,,,,,OS OpenMap Local,,,,,,,,,,,,,,,,,,,,,,,,,,St Marys Nursing Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4238013,,,,,,51.8811653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milton Road,,,,,,St Mary’s NHS Treatment Centre,,PO3 6DW,,Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portsmouth,,,,,,,-1.0623378,,,,,,50.7993335,,,,,,,,"Mo-Fr 07:30-22:00; Sa,Su 08:00-22:00",,,St Mary’s NHS Treatment Centre,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,yes,,,,,,,,,,,,,hospital,,,,,,Milton,,,,,GB,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St Michael's Community Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0844398,,,,,,51.6628581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St Michael's Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.5879723,,,,,,55.9753236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,Q7590702,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St Michael's Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5985628,,,,,,51.4596705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,Q7590700,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,OS OpenMap Local,,,,,,,,,,,,,,,,,,,,,,,,,,St Michael's Mount & Manor Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.8848771,,,,,,53.3641355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,OS_OpenData_StreetView,,,,,,,,,,,,,,,,,,,,St Michaels Road,,,,,,St Michaels,,CV34 5QW,,,,,,,,,,,,,,,,,,,,,,,,,,241801,,,,,Warwick,,,,,,,-1.5947544,,,,,,52.2895677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,Q7594808,,,no,,,,,FHRS Open Data,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,OS OpenMap Local;Bing;survey,,,,,,,,,,,,,,,,,,,,Macmillan Way,,,,,,St Nicholas Hospice,,IP33 2QY,,,,,,,,,,,,,,,,,,,,,,,,,,1114152,,,,,Bury St Edmunds,,,,,,,0.7083301,,,,,,52.2280074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,FHRS Open Data,,,,,,,,hospital,,,,,,,,,,,,
,,,,,,,,,,,home of BRASH Birmingham Reproductive And Sexual Health,,,,,,visual survey; estimate,,,,,,,,,,,,,,,,,,,,,,,,,,St Patricks Centre for Community Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8877239,,,,,,52.4646208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,Spital Road,,,,,,St Peter's Hospital,,CM9 6EG,,,,5,,,,,,,,,,,,,,Maldon,,,,,,,,20753,,,,,Maldon,,,,,,,0.6705153,,,,,,51.7308581,,,,,,,,,,,St Peter's Hospital,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,hospital,,GB,
,,,,,,,,,,,,,,,,,Surrey aerial,,,,,,,,,,,,,,,,,,,,,,,,,,St Peter's Hospital A&E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5268394,,,,,,51.3772448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,yes,,,,,,,,,,,,,yes,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St Peters Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.2415229,,,,,,53.7899995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spitalfield Lane,,,,,,St Richard's Hospital,,PO19 6SE,,,,,,,,,,,,,,,en:St Richard's Hospital,,,,,,,,,,,,,,,,,,,,,,,-0.7715797,,,,,,50.8418776,,,,,,,,,,,,,,,https://www.westernsussexhospitals.nhs.uk/our-hospitals/st-richards-hospital/,,,,,,,,,,,,,,,,,,,hospital,,,,,,Q7595419,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St Rocco's Hospice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6126394,,,,,,53.3995536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St Stephen's Centre Rehabilitation Day Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9362538,,,,,,52.4986971,,,Birmingham City Council Social Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,OS_OpenData_StreetView;Bing,,,,,,,,,,,,,,,,,,,Category:St Thomas' Hospital,Westminster Bridge Road,,,,,,St Thomas' Hospital,,SE1 7EH,,,,,,,,,,,,,,,en:St Thomas' Hospital,,,,,,,,,,,,,,,,London,,,,,,,-0.1204921,,,,,,51.4975622,,,Guy's and St Thomas' NHS Foundation Trust,,,,,,,,,,,,https://www.guysandstthomas.nhs.uk/,,,+44 20 7188 7188,,,,,,,,,,,,,,,,hospital,,,,,,Q1143779,,,yes,,,,,,,,,,,,,,,,,,yes,,,,hospital,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St Vincents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.0559486,,,,,,57.0845940,Saint Vincents,,,,,,,,,,,,,,https://www.nhshighland.scot.nhs.uk/Services/Pages/StVincentsHospital.aspx,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St Winefride's Hospice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.2236337,,,,,,53.2749628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ysbyty Sant Gwynllyw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St Woolos Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0013250,,,,,,51.5826573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,Q7595663,,,no,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Benedict’s Way,,,,,,St. Benedict’s Hospice and Centre for Specialist Palliative Care,,SR2 0NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ryhope,,,,,,,-1.3677877,,,,,,54.8618181,,,,,,,,,,,,,,,http://www.stbenedicts.co.uk,,,+44 191 5128400,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lodge Road,,,,,,St. Cadoc's Hospital,,NP18 3XQ,,,,,,,,,,,,,,,en:St Cadoc's Hospital,,,,,,,,,,,,,,,,Newport,,,,,,,-2.9687832,,,,,,51.6116924,,,Aneurin Bevan University Health Board,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,government,,,,,Q7592733,,,no,,,,,,,,,,,,,,,,,,,,,,hospital,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Ebba's Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2710574,,,,,,51.3516018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,Q7587779,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wrythe Lane,,,,,,St. Helier Hospital,,SM5 1AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carshalton,,,,,,,-0.1865200,,,,,,51.3822109,,,,,,,,,,,,,,,,,,+44 20 8296 2000,,,,,,,,,,,,,,,,hospital,,,,,,Q7593367,,,yes,,,,,,,,,,,,,,,,,,yes,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. James's University Hospital,,,,,,,,,,,,Jimmy's,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5213762,,,,,,53.8054927,,,Leeds Teaching Hospitals NHS Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,Q7593476,,,yes,,,,,,,,,,,,,,,,,,,,,,hospital,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harding Avenue,,,,,,St. Joseph's Hospital,,NP20 6ZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Newport,,,,,,,-3.0056602,,,,,,51.6176354,,,,,,,,,,,,,,,https://www.facebook.com/pg/stjosephshosp/about/,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Little Horton Lane,,,,,,St. Luke's Hospital,,BD5 0NA,,,,,,,,,,,,,,,,,,,,,,,,,,328405,,,,,Bradford,,,,,,,-1.7597959,,,,,,53.7854143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,Q7589799,,,,,,,,FHRS Open Data,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Littlebourne Road,,,,,,St. Martin's Hospital,,CT1 1TD,,,,,,,,,,,,,,,,,,,,,,,,,,1102786,,,,,Canterbury,,,,,,,1.1041613,,,,,,51.2781674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,Q65059082,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Michael's Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.4248352,,,,,,50.1804299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,Q7594811,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St Pancras Way,,,,,,St. Pancras Hospital,,NW1 0PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1326348,,,,,,51.5368362,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,Q7595036,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stamford & Rutland Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4682277,,,,,,52.6564330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,Q30293007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Surrey aerial,,,,,,,,,,,,,,,,,,,,,,,,,,Stephanie Marks Diabetes Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5266204,,,,,,51.3752375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,OS_OpenData_StreetView,,,,,,,,,,,,,,,,,,,,,,,,,,Stephen Cottage Hospital,,,,,,,,,,,,,,,,,en:Stephen Cottage Hospital,,,,,,,,,,,,,,,,,,,,,,,-3.1250297,,,,,,57.4458519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,Q7608958,,,no,,,,,,,,,,,,,,,,,,,,,,hospital,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poplar Grove,,,,,,Stepping Hill Hospital,,SK2 7LE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.1345710,,,,,,53.3868545,,,,,,,,,,,,,,,https://www.stockport.nhs.uk/,,,+44 161 483 1010,,,,,,,,,,,,,,,,hospital,,,,,,Q7611111,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
,,,,,,,,,,,,,,,,,OS_OpenData_StreetView,,,,,,,,,,,,,,,,,,,,,,,,,,Steppingley Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5149463,,,,,,52.0115108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,guess,,,,,,,,,,,,,,,,,,,,,,,,,,Stirling Community Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.9368092,,,,,,56.1079493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,Q85011535,,,no,,,,,,,,,,,,,,,,,,,,,,hospital,,,
,,,,,,,,,,,Estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stobhill Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.2273757,,,,,,55.8933666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,Q7617773,,,no,,,,,,,,,,,,,,,,,,,,,,hospital,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Village,,,,,,Stockton Hall,,YO32 9UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stockton-on-the-Forest,,,,,,,-1.0037349,,,,,,53.9961909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stoke Mandeville Hospital,,,,,,,,,,,,,,,,,en:Stoke Mandeville Hospital,,,,,,,,,,,,,,,,,,,,,,,-0.8052179,,,,,,51.7982138,,,,,,,,,,,,,,,https://www.buckshealthcare.nhs.uk/For%20patients%20and%20visitors/stoke-mandeville-hospital.htm,,,,,,,,,,,,,,,,,,,hospital,,,,,,Q2741521,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,estimated,,,,,,,,,,,,,,,,,,,,Strathaven Road,,,,,,Stonehouse Hospital,,ML9 3NT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.9904024,,,,,,55.6930234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stracathro Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6158249,,,,,,56.7736823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,Q7620842,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,572-576,drug rehabilitation unit,,,,,,bing,,,,,,,,,,,,,,,,,,,,Stratford Road,,,,,,Stratford Road Centre,,B11 4AN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Birmingham,,,,,,,-1.8642761,,,,,,52.4513828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stratford upon Avon Hospital,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,-1.7143230,,,,,,52.1962483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,
,,psychiatry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stratheden Hospital,,KY15 5RR,,,,,,,,,,,,,,,en:Stratheden Hospital,,,,,,,,,,,,,,,,Stratheden,,,,,,,-3.0544713,,,,,,56.2999425,,,NHS Fife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,Q27167225,,,no,,,,,,,,,,,,,,,,,,,,,,hospital,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stroud General Hospital,,GL5 2HY,,,,,,,,,,,,,,,,,,,,,,,,,,154509,,,,,,,,,,,,-2.2086002,,,,,,51.7433120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,Q30293014,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stroud Maternity Hospital,,GL5 2JB,,,,,,,,,,,,,,,,,,,,,,,,,,552466,,,,,,,,,,,,-2.2090569,,,,,,51.7424905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Studholme Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4625215,,,,,,51.4332665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Visit,,,,,,,,,,,,,,,,,,,,Keighley Road,,,,,,Sue Ryder - Manorlands Hospice,,BD22 9HJ,,,,,,,,,,,,,,,,,,,,,,,,,,326865,,,,,Keighley,,,,,,,-1.9493814,,,,,,53.8136258,,,,,,,,,,,,,,,,,,,,,,,Oxenhope,,,,,,,,,,,hospital,,,,,,,,,no,,,,,FHRS Open Data,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sue Ryder Duchess of Kent Hospice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0032293,,,,,,51.4493819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,
,,,,,,,,,,,,,,,,,visual survey;cities_revealed_aerial_ imagery,,,,,,,,,,,,,,,,,,,,Heath Street,,,,,,Summerfield Primary Care Centre,,B18 7AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Birmingham,,,,,,,-1.9376272,,,,,,52.4874531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Summerlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6482877,,,,,,50.9458555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunderland Children's Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4054232,,,,,,54.8935435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,
,,,,,,,,,,,,,,,,,OS Open data,,,,,,,,,,,,,,,,,,,,,,,,,,Sunderland Eye Infirmary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3819392,,,,,,54.8893205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,Q30282223,,,,,,,,,,,,,,,,yes,,,,,,,,,hospital,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunderland Royal Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4095309,,,,,,54.9006020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,Q30280985,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Surbiton Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2989571,,,,,,51.3905312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,
