shop,operational_status,office,building:part,contact:postcode,payment:cash,postal_code,source:addr:housenumber:ref,ref:FR:FINESS,roof:orientation:compass,is_in,addr:housenumber,note,payment:debit_cards,name:de,source,virtuous,fax,indoor,source:amenity,ref:FR:SIREN,ref:FR:SIRET,historic,facebook,FID,contact:fax,currency:EUR,addr:street,bmo:type,source:name,fixme,name:en,vending,name,wheelchair:description,level,type:FR:FINESS,addr:postcode,roof:material,payment:credit_cards,roof:orientation,source:geometry:date,ref:mhs,disused,level:ref,payment:mastercard,fuel:lpg,roof:height,source:architect,payment:american_express,description,payment:maestro,fuel:diesel,since,wikipedia,payment:cheque,brand:wikidata,source:heritage,ref,email,ref:FR:prix-carburants,source:geometry,contact:email,addr:unit,name:br,roof:shape,building:use,wall,fuel:e10,payment:visa_electron,addr:city,source:building,payment:visa_debit,building:roof:colour,payment:cards,drive_through,source:ref:FR:FINESS,lon,contact:website,survey:date,layer,height,entrance:step:height,alt_name,building:roof:shape,source_1,operator,contact:city,brand:wikipedia,area,compressed_air,opening_hours,contact:phone,addr:housename,ref:FINESS,source:name:br,heritage,hgv:lanes,start_date,website,noname,contact:housenumber,brand,telephone,source:date,phone,construction,old_name,start_date:amenity,name:oc,room,mhs:inscription_date,buildingpart,architect,dispensing,ref:FR:NAF,colour,amenity,operator:type,addr:place,addr:suburb,official_name,building:min_level,source:opening_hours,brand:website,wikidata,payment:notes,source:addr:version,emergency,building:levels,fuel:octane_98,name:fr,contact:street,fuel:octane_95,wheelchair,FIXME,disused:amenity,source:addr,building:material,alt_source,addr:full,payment:visa,entrance:width,lat,iof,old_shop,building,payment:coins,roof:levels,start_date:building,entrance:step_count,vending_machine,healthcare,comment:fr,addr:country,heritage:operator,ref:FR:LaPoste
,,,,,,,,240011155,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,,,,,,,,,,,,,,,,Pharmacie du Docteur Guichard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7189789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,45.1837264,,,yes,,,,,,,,,,
,,,,,,,,570013755,,,,,,,Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie du FAUBOURG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4338428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,49.0559387,,,yes,,,,,,,,,,
,,,,,,,,900001892,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2012,,,,,,,,,,,,Rue du Fayé,,,,,,Pharmacie du FAYE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Etueffont,,,,,,,6.9187116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,47.7230203,,,yes,,,,,,,,,,
,,,,,,,,620005660,,,,,,,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2011, Celtipharm - 10/2014",,,,,,,,,,,,,,,,,,Pharmacie du Faubourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7810139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,no,,,,,,,,,50.2813615,,,yes,,,,,,,,,,
,,,,,,,,080008634,,,,,,,Celtipharm - 10/2014,,,,,,,,,,,,Rue du Général Dubois,,,,,,Pharmacie du Fort,,,,08200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sedan,,,,,no,,4.9256614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,49.6994787,,,yes,,,,,,,,,,
,,,,,,,,180007627,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010;Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie du Forum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0665225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,47.2210582,,,yes,,,,,,,,,,
,,,,,,,,740006291,,,52,,,,extraction vectorielle v1 cadastre-dgi-fr source : Direction Générale des Impôts - Cadas. Mise à jour : 2010;Celtipharm - 10/2014,,,,,,,,,,,,Rue Ciriel,,,,,,Pharmacie du Gavot,,,,74500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint-Paul-en-Chablais,,,,,,,6.6296801,,,,,,,,,,,,,,,+33 4 50 75 31 37,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,46.3785453,,,commercial,,,,,,,,,,
,,,,,,,,,,,,,,,KG Ground Survey 2016,,,,,,,,,,,,,,,,,,Pharmacie du Golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61.2725426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,16.2552514,,,yes,,,,,,pharmacy,,,,
,,,,,,,,560015513,,,8,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2012;Celtipharm - 10/2014,,,,,,,,,,,,Place de l'Église,,,,,,Pharmacie du Golfe,,,,56610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arradon,,,,,,,-2.8230040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,47.6274370,,,yes,,,,,,,,,,
,,,,,,,,440017150,,,,,,,Le ministère des solidarités et de la santé - 08/2018,,,,,,,,,,,,,,,,,,Pharmacie du Golfeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9380999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,47.3668062,,,retail,,,,,,,,,,
,,,,,,,,,,,122,,,,KG Ground Survey 2016,,,,,,,,,,,,Boulevard Général de Gaulle,,,,,,Pharmacie du Gosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61.4892324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,16.2056113,,,yes,,,,,,,,,,
,,,,,,,,730005451,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2012;Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie du Grand Arc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3053080,,,,,,Pharmacie Delwal Durand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,45.5420980,,,yes,,,,,,,,,,
,,,,,,,,590023750,,,801,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010;Celtipharm - 10/2014,,,,,,,,,,,,,,survey,,,,Pharmacie du Grand Boulevard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0882875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,50.6567814,,,yes,,,,,,pharmacy,,,,
,,,,,,,,790010144,,,,,,,Celtipharm - 10/2014 + observations,,,,,,,,,,,,,,,,,,Pharmacie du Grand Chêne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azay-le-Brûlé,,,,,,,-0.2237947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,yes,,,,,,,,,46.4071883,,,yes,,,,,,,,,,
,,,,,,,,590020285,,,32,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010;Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie du Grand Stade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1144643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,50.6150537,,,yes,,,,,,pharmacy,,,,
,,,,,,,,390004141,,,9,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2010,,,,,,49792091800016,,,,,,Rue de Genève,,,,,,Pharmacie du Grandvaux,,,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9549509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,4773Z,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,46.5760745,,,yes,,,,,,pharmacy,,,,
,,,,,,,,440037315,,,18,,,,cadastre-dgi-fr source : Direction Générale des Finances Publiques - Cadastre. Mise à jour : 2014,,,,,,,,,,,,,,,,,,Pharmacie du Gâvre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7480060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,47.5200200,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pharmacie du Géant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,-0.3823076,,,,,,,,,,,,,,9:30-20:00,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,46.3419481,,,yes,,,,,,pharmacy,,,,
,,,,,,,,620011395,,,,,,,cadastre-dgi-fr source : Direction Générale des Finances Publiques - Cadastre. Mise à jour : 2013;Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie du Haut-Pays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1348222,,,,,,,,,,,,,,,,,,,,,,,,,,,,+33 3 21 04 42 63,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,50.5147287,,,yes,,,,,,,,,,
,,,,,,,,670012905,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,,,,52947168200029,,,,,,,,,,,,Pharmacie du Hohberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7074891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,48.5837905,,,yes,,,,,,,,,,
,,,,,,,,060005394,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2011;Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie du Jeu de Paume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0996300,,,,,,Pharmacie Georges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,43.6867100,,,yes,,,,,,,,,,
,,,,,,,,620007542,,,226,,,,Celtipharm - 10/2014,,,,,,,,,,,,Rue du Général de Gaulle,,,,,,Pharmacie du Jeu de Paume,,,,62138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Billy-Berclau,,,,,,,2.8737890,,,,,,Pharmacie Drelon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,50.5230550,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,,,,,,,,,,Rue Moreau de Jonnès,,,,,,Pharmacie du K'nal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fort-de-France,,,,,,,-61.0728199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,14.6067636,,,yes,,,,,,,,,,
,,,,,,,,290011667,,,,,,,cadastre-dgi-fr source : Direction Générale des Finances Publiques - Cadastre. Mise à jour : 2017,,,,,,,,,,,,,,,,,,Pharmacie du Kador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.5065132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,48.2254263,,,yes,,,,,,,,,,
,,,,,,,,620015776,,,,,,,cadastre-dgi-fr source : Direction Générale des Finances Publiques - Cadastre. Mise à jour : 2013;Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie du Lac Bleu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8962390,http://www.pharmacie-du-lac-bleu.fr,,,,,,,,,,,,,"Mo-Fr 09:00-12:30, 14:00-19:30; Sa 09:00-13:00",+33 3 21 55 44 14,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,no,,,,,,,,,50.2968960,,,yes,,,,,,pharmacy,,,,
,,,,,,,,,,,,,,,KG Ground Survey 2016,,,,,,,,,,,,Avenue Hégésippe Ibène,,,,,,Pharmacie du Lagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61.3872320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,16.2239816,,,yes,,,,,,,,,,
chemist,,,,67310,,,,670012582,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2009,,,,,,32990166400014,,,,+33 3 88 87 42 65,,,,,,,,Pharmacie du Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,samuel.p@perso.dataconseil.net,,,,,,,,,,,,,,,7.4458685,,,,,,,,,,Wasselonne,,,,"Mo-Fr 08:30-12:00,14:00-18:30; Tu,Sa 08:30-12:00",+33 3 88 87 05 72,,,,,,,,,58,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,Rue du Général de Gaulle,,,,,,,,,,,48.6377176,,,retail,,,,,,,,,,
,,,,,,,,570013946,,,,,,,extraction vectorielle v1 cadastre-dgi-fr source : Direction Générale des Impôts - Cadas. Mise à jour : 2010;Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie du Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5351714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,49.2909877,,,yes,,,,,,,,,,
,,,,,,,,440016137,,,19,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,,,,,,,,,,Avenue du Littoral,,,,,,Pharmacie du Littoral,,,,44380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pornichet,,,,,,,-2.3181702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,47.2453401,,,yes,,,,,,,,,,
,,,,,,,,220010698,,,,,,,Cadastre. Mise à jour : 2012;recalage bing,,,,,,,,,,,,,,,,,,Pharmacie du Littoral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.8145959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,48.5727927,,,yes,,,,,,pharmacy,,,,
,,,,,,,,770001659,,,43,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2008;Celtipharm - 10/2014,,,,,,,,,,,,Rue Grande,,,,,,Pharmacie du Loing,,,,77250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moret-Loing-et-Orvanne,,,,,,,2.8177507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,48.3729374,,,yes,,,,,,,,,,
,,,,,,,,840009393,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,,,,,,,,,,,,,,,,Pharmacie du Lubéron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3056551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,yes,,,,,,,,,43.8225940,,,yes,,,,,,,,,,
,,,,,,,,840009914,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,,,,,,,,,,,,,,,,Pharmacie du Lycée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0484855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,43.9214180,,,yes,,,,,,pharmacy,,,,
,,,,,,,,490533221,,,,,,,Le ministère des solidarités et de la santé - 08/2018,,,,,,,,,,,,,,,,,,Pharmacie du Lys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6374223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,47.1285719,,,yes,,,,,,,,,,
,,,,,,,,600006050,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2012,,,,,,,,,,,,,,,,,,Pharmacie du Lys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4376076,,,,,,Pharmacie Denoix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,49.1554974,,,yes,,,,,,,,,,
,,,,,,,,490533809,,,23,,,,extraction vectorielle v1 cadastre-dgi-fr source : Direction Générale des Impôts - Cadas. Mise à jour : 2010;gps,,,,,,,,,,,,Rue de la Croix,,,,,,Pharmacie du Mail,,,,49350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Les Rosiers-sur-Loire,,,,,,,-0.2254714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,47.3514466,,,yes,,,,,,pharmacy,,,,
,,,,,yes,,,350020848,,,18,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,,,,,,,,,,Mail François Mitterrand,,,,,,Pharmacie du Mail,,,,35000,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rennes,,,,,no,,-1.6877284,,,,,,,,,,,,,,"Mo-Fr 09:00-12:30, 14:00-19:30; Sa 09:00-12:30",,,,,,,,https://www.pharmacie-grandjean-rennes.fr/,,,,,,+33 2 99 59 10 76,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,48.1101406,,,yes,,,,,,pharmacy,,,,
,,,,,,,,790010656,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,,,,,,,,,,,,,,,,Pharmacie du Marais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5826306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,46.3242006,,,yes,,,,,,,,,,
,,,,,,,,240010983,,,,,,,cadastre-dgi-fr source : Direction Générale des Finances Publiques - Cadastre. Mise à jour : 2016,,,,,,,,,,,,,,,,,,Pharmacie du Marché,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4685420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,45.1006130,,,yes,,,,,,,,,,
,,,,,,,,790006951,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,,,,,,,,,,,,,,,,Pharmacie du Marché,,,,79120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lezay,,,,,,,-0.0082146,,,,,,,,,,,,,,"Mo-Sa 09:00-12:00,14:00-19:00",,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,yes,,,,,,,,,46.2646299,,,yes,,,,,,,,,,
,,,,,,,,680014750,,,,,,,Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie du Marché,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3191810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,48.1951219,,,yes,,,,,,,,,,
,,,,,,,,540014834,,,18,,,,extraction vectorielle v1 cadastre-dgi-fr source : Direction Générale des Impôts - Cadas. Mise à jour : 2010,,,,,,,,,,,,,,,,,,Pharmacie du Marché,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4949047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,48.5929239,,,yes,,,,,,,,,,
,,,,,,,,840008932,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010;Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie du Marché,,,,84250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Le Thor,,,,,,,4.9949550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,43.9286184,,,yes,,,,,,,,,,
,,,,,,,,940009251,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2011,,,,,,,,,,,,,,,,,,Pharmacie du Marché,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4697657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,48.8534317,,,yes,,,,,,pharmacy,,,,
,,,,,,,,590021853,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2008;Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie du Marché,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0481280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,50.6269793,,,yes,,,,,,pharmacy,,,,
,,,,,,,,350019733,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2011,,,,,,,,,,,,Place du Marché,,,,,,Pharmacie du Marché,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9897380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,47.8905420,,,yes,,,,,,,,,,
chemist,,,,,,,,670012616,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2009,,,,,,42971453800023,,,,+33 3 88 87 08 73,,,,,,,,Pharmacie du Marché,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pharmamarchebb@wanadoo.fr,,,,,,,,,,,,,,,7.4478559,,,,,,,,,,,,,,"Mo-Fr 08:30-12:00,14:00-18:30; We off; Sa 08:30-12:00,14:00-17:00",+33 3 88 87 01 81,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,48.6367805,,,retail,,,,,,,,,,
,,,,,,,,950007757,,,14 bis,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre;mise à jour : 2009;Celtipharm - 10/2014,,,,,,,,,,,,Rue de la République,,,,,,Pharmacie du Marché,,,,95120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2602022,https://www.pcmad.fr/pharmacie-marche-ermont,,,,,,,,,,,,,"Mo-Fr 09:00-12:30, 14:30-19:30; Sa 09:00-13:00, 14:30-19:00",,,,,,,,,,,,,,+33 1 34 15 77 03,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,48.9886656,,,yes,,,,,,pharmacy,,,,
,,,,,,,,710003674,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2011;Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie du Marché,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8164886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,46.7944365,,,commercial,,,,,,,,,,
,,,,,,,,790010763,,,27,,,,Celtipharm - 10/2014,,,,,,,,,,,,place du Marché,,,,,,Pharmacie du Marché,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2030160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,46.4111487,,,yes,,,,,,,,,,
,,,,,,,,760015057,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,,,,,,,,,,,,,,,,Pharmacie du Marché,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8765837,,,,,,,,,,,,,,,,,,,,,,,,,,,,+33 2 35 37 50 07,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,49.4824440,,,yes,,,,,,pharmacy,,,,
,,,,,,,,160010088,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010;Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie du Marché,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3275157,,,,,,Pharmacie Racato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,yes,,,,,,,,,45.6958120,,,yes,,,,,,,,,,
,,,,,,,,790010938,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,,,,,,,,,,,,,,,,Pharmacie du Marché,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2151399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,46.9794539,,,yes,,,,,,,,,,
