health_facility:type,maxspeed,source:name:oc,healthcare:speciality,contact:postcode,social_facility,name:co,payment:cash,postal_code,CLC:code,ref:FR:FINESS,capacity:parent,children,is_in,addr:housenumber,lit,alt_name_1,electricity,tourism,name:de,source,location,capacity:disabled,image,fax,payment:discover_card,junction,short_name,source:name,ref:FR:SIREN,name:als,leisure,ref:FR:SIRET,historic,facebook,motor_vehicle,foot,internet_access:ssid,source:FINESS,smoothness,wikimedia_commons,addr:street,bmo:type,architect:wikipedia,fixme,name:en,contact:fax,name,official_name,level,type:FR:FINESS,addr:postcode,name:etymology:wikidata,shortest_name,source:geometry:date,ref:mhs,contact:email,maternity,operator_type,CLC:id,disused,type:FR:PLU,source:addr:housenumber:ref,payment:mastercard,bicycle,twitter,parking,loc_name,payment:credit_cards,AUCAME:ID_Unique,source:addr,capacity,network,internet_access:fee,political_division,wikipedia,access,url:merime,source:heritage,boundary,ref,email,highway,barrier,healthcare,name:br,roof:shape,alt_name:br,ref:structurae,contact:twitter,ref:FR:FANTOIR,wall,operator:short_name,inscription:fr,health_facility_type,tracktype,source:geometry,addr:city,source:building,CLC:year,military,toilets:wheelchair,internet_access,old_short_name,health_amenity:type,addr:territoire,maxstay,name:oc,lon,contact:website,survey:date,layer,addr:streetnumber,height,name:source,alt_name,type,operator,name:pl,contact:city,source:alt_name:br,area,opening_hours,contact:phone,addr:housename,description1,whc:inscription_date,source:name:br,heritage,park_ride,start_date,website,contact:housenumber,nohousenumber,capacity:women,source:date,phone,construction,old_name:en,old_name,mhs:inscription_date,ref:FR:NAP,aeroway,architect,dispensing,ref:FR:NAF,url:drac,landuse,source:amenity,roof:levels,source:ref:FR:FINESS,addr:street_1,amenity,operator:type,entrance:width,source:addr:version,updated,surface,building:level,wikidata,hospital:for,payment:notes,social_facility:for,operational_status,emergency,addr:district,building:levels,provided_for,cycleway,note,operator:wikipedia,name:fr,contact:street,AUCAME:ID_Source,description,building:material,note:fr,addr:full,fence_type,emergency_phone,payment:visa,old_name:wikipedia,roof:colour,lat,medical_system:western,building,building:colour,natural,payment:coins,url,wheelchair,addr:place,dog,beds,entrance:step_count,ref:whc,oneway,entrance:step:height,addr:country,heritage:operator,operator:wikidata
,,,,,,,,,,650780174,,,,,,,,,,,,,,+33 5 62 99 54 40,,,,,,,,,,,,,,,,,,,,,,,Hôpitaux de Lannemezan,,,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4119516,,,,,,,,,,,,,,,,,,,,,,,http://www.ch-lannemezan.fr/,,,,,+33 5 62 99 55 55,,,,,,,,,,,,,,,,hospital,public,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,43.1187207,,,,,,,,,,,,,,,,,
,,,,,,,,,,130001258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hôpitaux des Portes de Camargue,,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,4.6658599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.7993313,,,,,,,,,,,,,,,,,
,,,intensive,,,,,,,740000328,,,,3,,,,,,,,,,,,,,,,,,26741103100011,,,,,,,,,Avenue de la Dame,,,,,+33 4 50 83 22 61,Hôpitaux du Léman,,,355,,,,,,,,,,,,,,,,,,,,,,,,,fr:Centre hospitalier Georges-Pianta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4783033,https://www.hopitauxduleman.fr/,,,,,,,,Groupement Hospitalier de Territoire Léman-Mont-Blanc,,,,,,+33 4 50 83 20 00,,,,,,,1977-07-11,,,,,,,,,Centre hospitalier Georges-Pianta,,,,,,,,,,,,,hospital,public,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,fr:Georges Pianta,,46.3596027,,,,,,,,,,,,,,,,,
,,,,,,,,,,740781224,,,,,,,,,,,,,,+33 4 50 47 30 11,,,,,,,,,,,,,,,,,,,,,,,Hôpitaux du Mont-Blanc - Site de Sallanches,,,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6414510,,,,,,,,,,,,,,,,,,,,,,,http://www.chi-mont-blanc.fr/,,,,,+33 4 50 47 30 30,,,,,,,,,,,,,,,,hospital,public,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,45.9345970,,,,,,,,,,,,,,,,,
,,,,,,,,,,280000043,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,Rue du Docteur Maunoury,,,,,,Hôtel Dieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4819910,,,,,,,,,,,,,,,,,,,,,,,http://www.ch-chartres.fr/index.php/etablissement,,,,,+33237303030,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,no,,,,,"présence au rdc de l'UGOS, au 1er du SSR, ainsi que d'une maison de retraite",,,,,,,,,,,,,,48.4396780,,,,,,,,,,,,,,,,,
,,,,,,,,,,350000014,,,,,,,,,,Le ministère des solidarités et de la santé - 08/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,Hôtel Dieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6783561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,48.1191113,,,,,,,,,,,,,,,,,
,,,,,,,,,,750100018,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,,+33 1 42 34 80 78,,,,,,,,,,,,,,,,,,,,,,,Hôtel-Dieu,,,101,,,,,,,,,,,,,,,,,,,,,,,,,fr:Hôtel-Dieu de Paris,,,,,,,,,hospital,,,,20027249,,,,,,,,,,,,,,,,,,,,2.3481897,,,,,,,,,Assistance publique - Hôpitaux de Paris,,,,,,,,,,,,,,http://hopitaux-paris-centre.aphp.fr/,,,,,+33 1 42 34 82 34,,,,,,,,,,,,,,,,hospital,public,,,,,,Q1294736,,,,,yes,,,,,,,,,,,,,,,,,,,48.8539673,,,,,,,yes,,,,,,,,,,Q2867205
,,,,,,,,,,290000785,,,,,,,,,,,,,,+33 2 98 82 40 94,,,,,,,,,,,,,,,,,,,,,,,Hôtel-Dieu,,,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,-4.2227570,,,,,,,,,,,,,,,,,,,,,,,https://hdpontlabbe.hstv.fr/,,,,,+33 2 98 82 40 40,,,,,,,,,,,,,,,,hospital,private,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,47.8637730,,,,,,,,,,,,,,,,,
,,,intensive,,,,,,,110000056,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2008,,,,+33 4 68 42 61 00,,,,,,,,,,,,,,,,,,,,,,,Hôtel-Dieu,,,355,,,,,PA00102808,,,,,,,,,,,,,,,,,,,,,,,"data.gouv.fr, Ministère de la Culture - 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9991600,,,,,,,Centre Hospitalier de Narbonne,,,,,,,,,,,,,2,,C17,https://www.ch-narbonne.fr/,,,,,+33 4 68 42 60 00,,,,1984-12-28,,,,,,,,,,,,hospital,public,,,,,,Q22953460,,,,,yes,,,,,,,,,,,,,,,,,,,43.1810010,,,,,,,yes,,,,,,,,,mhs,
,,,,,,,,,,710978131,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,,,,,,,,,,,,,,,,,,,Place de l'Hôpital,,,,,,Hôtel-Dieu,,,,71250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,Cluny,,,,,,,,,,,4.6595079,,,,,,,,,,,,,,,,,,,,,,1703,http://www.ch-cluny.fr/l-hotel-dieu-et-son-apothicairerie,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.4309117,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IME de Villaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2374285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,46.4119723,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,18,,,,,,extraction vectorielle v1 cadastre-dgi-fr source : Direction Générale des Impôts - Cadas. Mise à jour : 2010,,,,,,,,,,,,,,,,,,,,,Rue de la Césière,,,,,,IRM 74,,,,74000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Annecy,,,,,,,,,,,6.1151308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,45.8813081,,yes,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infirmerie Protestante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8353963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7869396,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infirmerie de Vavouto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.7019852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.0095823,,,,,,,,,,,,,,,,,
,,,intensive,,,,,,,060780491,,,,,,,,,,,,,,+33 4 92 27 38 25,,,,,,,,,,,,,,,,,,,,,,,Institut Arnault Tzanck,,,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,7.1875101,,,,,,,,,Institut Arnault Tzanck,,,,,,,,,,,,,,http://saintlaurentduvar.tzanck.org/,,,,,+33 4 92 27 33 33,,,,,,,,,,,healthcare,,,,,hospital,private,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,43.6607740,,,,,,,,,,,,,,,,,
,,,,,,,,,,330000662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Institut Bergonié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,-0.5795852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.8237940,,,,,,,,,,,,,,,,,
,,,,,,,,,,380802900,,,,12,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,,,,,,,,,,48096821300011,,,,,,,,,Rue du Docteur Hermite,,,,,,Institut Daniel Hollard,,4,698,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,Grenoble,,,,,,,,,,,5.7093821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.1814788,,hospital,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,,,,,,,,,,,,,,,,,,,,,,,,,Institut Européen de Chirurgie Esthétique et Plastique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2316000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,survey,,,,hospital,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,48.8448350,,yes,,,,,,,,,,,,,,,
,,,oncology;intensive,,,,,,,940000664,,,,114,,,,,,,,,,,,,,,,,,,,,,,GR-INVITES,,,,Rue Édouard Vaillant,,,,,,Institut Gustave Roussy,,,131,94805,,,,,,,,,,,,,,,,,,,,,,no,,fr:Gustave-Roussy,,,,,,,,,hospital,,,,,,,,,,,,,Villejuif,,,,,wlan,,,,,,2.3496640,,,,,,,IGR,,,,,,,,,,,,,,,1980,https://www.gustaveroussy.fr/,,,,,+33 1 42 11 42 11,,,,,,,,,,,,,,,,hospital,,,,,,,Q266227,,,,,no,,,,,,,,,,,,,,,,,,,48.7958009,,,,,,,yes,,,,,,,,,,
,,,,,,,,,,400000261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Institut Hélio-Marin,,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4390038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,43.5907297,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Institut Marcel Rivière,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9467519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7530877,,,,,,,,,,,,,,,,,
,,,intensive,,,,,,,750150104,,,,,,,,,,,,,,,,,,,,,,,,,,,,Le ministère des solidarités et de la santé - 03/2019,,,,,,,,,Institut Mutualiste Montsouris,,,365,,,,,,,,,,,,,,,,,,,,,,,,,fr:Institut mutualiste Montsouris,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,2.3322685,http://imm.fr/,,,,,,IMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,Q3152361,,,,,,,,,,,,,,,,,,,,,,,,48.8229266,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Institut Médical de Breteuil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2984647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,49.6313763,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2011,,,,,,,,,,,,,,,,,,,,,Cours du Rhin,,,,,,Institut Médical de Serris,,,,77700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rehabilitation,,,,,,,,,,,,,Serris,,,,,,,,,,,2.7830670,,,,,,,,,,,,,,,,,,,,,,,https://im-serris.lna-sante.com/,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,Soins de suite & réadaptation,,,,,,,,,48.8569928,,,,,,,,,,,,,,,,,
,,,,,,,,,,300780384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Institut Médico-Educatif,,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,4.3408281,,,,,,,,,Croix Rouge,,,,,,,,,,,,,,https://pourvous.croix-rouge.fr/service-de-psychiatrie-infanto-juvenile-montaury,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.8355465,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Finances Publiques - Cadastre. Mise à jour : 2014,,,,,,,,,,,,,,,,,,,,,,,,,,,Institut Médico-Educatif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2777700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,healthcare,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.2281480,,,,,,,,,,,,,,,,,
,,,psychiatry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Institut Médico-Educatif La Faisanderie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,2.8746347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.3904961,,,,,,,,,,,,,,,,,
,,,intensive,,,,,,,130001647,,,,232,,,,,,,,,,,,,,,,,,78292123300014,,,,,,,,,Boulevard de Sainte-Marguerite,,,,,,Institut Paoli-Calmettes,,,131,,,,,,,,,,,,,,,,,,,,,,,,,fr:Institut Paoli-Calmettes,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,5.4062264,,,,,,,,,,,,,,,,,,,,,,,http://www.institutpaolicalmettes.fr/,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,Q3151784,,,,,,,,,,,,,,,,,,,,,,,,43.2619727,,,,,,,,,,,,,,,,,
,,,orthopaedics,,,,,,,940700032,,,,2,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,,+33 1 43 82 69 89,,,,,,,,,,,,,,,,,rue Emilion Michaut et Lucien Rabeux,,,,,,Institut Robert Merle d'Aubigné,,,109,94460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,Valenton,,,,,,,,,,,2.4648662,,,,,,,,,,,,,,,,,,,,,,,http://www.irma-valenton.fr/,,,,,+33 1 45 10 80 80,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7501627,,hospital,,,,,yes,,,,,,,,,,
,,,,,,,,,,540009701,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2011,,,,,,,IRR,,,,,,,,,,,,,,,,,,,,Institut Régional de Médecine Physique et de Réadaptation,,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,yes,,,,,,,6.1953860,,,,,,,Centre de réadaptation fonctionnelle Louis Pierquin,,Ugecam Nord-Est,,,,,,,,,,,,,,,,,,,+33 3 83 52 97 00,,,,,,,,,,,,,,,,hospital,public,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,48.6868370,,hospital,,,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,,,,,,,,,,,,,,,,,,,,,,,,,Institut Saine Catherine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7993923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,healthcare,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.9221461,,,,,,,,,,,,,,,,,
,,,,,,,,,,510000516,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2011,,,,+33 3 26 50 44 49,,,,,,,,,,,,,,,,,,,,,,,Institut de Cancérologie Jean Godinot,,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,info@reims.unicancer.fr,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,4.0198398,,,,,,,,,,,,,,,,,,,,,,,https://www.institutjeangodinot.fr/accueil/fr/,,,,,+33 3 26 50 44 44,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.2264364,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,survey,,,,,,,ICG,,,,,,,,,,,,,,,,,,,,Institut de Cancérologie du Gard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,4.3229974,,,,,,,,,,,,,,,,,,,,,,,,,,,,+33 4 66 68 68 68,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.8219216,,hospital,,,,,,,,,,,,,,,
,,,,,,,,,,920000676,,,,,,,,,,,,,,+33 1 47 59 59 60,,,,,,,,,,,,,,,,,,,,,,,Institut hospitalier franco-britannique - Site Barbès,,,365,,,,,PA00088114,,,,,,,,,,,,,,,,,,,,fr:Institut hospitalier franco-britannique,,,"data.gouv.fr, Ministère de la Culture - 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2808732,,,,,,,,,,,,,,,,,,,,3,,C19,https://www.ihfb.org/,,,,,+33 1 47 59 59 59,,Hertford British Hospital,Hertford British Hospital Corporation,1987-06-09,,,,,,,,,,,,hospital,private,,,,,,Q3152318,,,,,,,,,,,,,,,,,,,,,,,,48.8900427,,,,,,,,,,,,,,,,mhs,
,,,,,,,,,,340000207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Institut régional du Cancer de Montpellier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8407624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.6442024,,,,,,,,,,,,,,,,,
,,,,,,,,,,400780466,,,,2,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2011,,,,,,,,,,,,,,,,,,,,,Avenue de la Plage,,,,,,Korian Le Belvédère,,,109,40530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Labenne,,,,,,,,,,,-1.4697135,,,,,,,,,Korian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,43.5982674,,hospital,,,,,,,,,,,,,,,
,,,,,,,,,,370103129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L'Arc en Ciel,,,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,0.8564722,,,,,,,,,,,,,,,,,,,,,,,http://www.arcenciel-asso.org/le-hameau-de-larc-en-ciel/,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.2725279,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,,,,,,,,,,,,,,,,,,,,,,,,,L'Escale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,3.1872522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,50.6961221,,yes,,,,,,,,,,,,,,,
,,,,,,,,,,410005391,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,Rue Pasteur,,,,,,L'Hospitalet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8742995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.7541069,,,,,,,,,,,,,,,,,
,,,,,,,,,,450013081,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Finances Publiques - Cadastre. Mise à jour : 2018,,,,+33 2 38 51 33 25,,,,,,,,,,,,,,,,,,,,,,,La Cigogne,,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,no,,,,,,,,,,,,,,,,,1.8805881,,,,,,,,,,,,,,,,,,,,,,,,,,,,+33 2 38 51 75 00,,,,,,,,,,,,,,,,hospital,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.9386495,,,,,,,,,,,,,,,,,
,,,,,,,,,,640780607,,,,,,,,,,,,,,,,,,,,,,33848014800026,,,,,,,,,,,,,,,La Maison Basque,,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4032100,,,,,,,,,SAS La Maison Basque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.3603405,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,La Martinière,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1872427,,,,,,,Centre Hospitalier Gériatrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7209036,,,,,,,,,,,,,,,,,
,,,psychiatry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,La Roseraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,2.5450894,,,,,,,,,GHU Paris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.8627256,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,,,,,,,,,,,,,,,,,,,,,,,,,Laboratoire d'analyses médicales Wierre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1699629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,50.5269748,,yes,,,,,,,,,,,,,,,
,,,,,,,,,,370009078,,,,,,,,,,,,,,+33 2 47 43 29 10,,,,,,,,,,,,,,,,,La Marquetterie,,,,,,Le Clos d'Alban,,,255,37310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,arc-en-ciel4@wanadoo.fr,,,,,,,,,,,,,,,,Cigogné,,,,,,,,,,,0.9108331,,,,,,,,,Arc-en-Ciel,,,,,,,,,,,,,,http://www.arcenciel-asso.org/le-clos-dalban/,,,,,+33 2 47 65 72 72,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,no,,,,,,,,,,Établissement d'hébergement et de soins pour adultes polyhandicapés,,,,,,,,,47.2613484,,,,,,,yes,,,,,,,,,,
