healthcare_1,healthcare:speciality,building:part,social_facility,postal_code,contact:yelp,is_in,addr:housenumber,contact:alt_mobile,religion,electricity,created_by,name:de,source,covered,it:fvg:ctrn:code,Longitude,image,ISTAT,fax,short_name,material,contact:facebook,leisure,foot,addr:street,fixme,name:en,contact:fax,name,wheelchair:description,level,addr:postcode,addr:state,internet_access:fee,disused,internet_access,email:pec,name:it,parking,loc_name,cafeteria,emergency:conditional,operational_status,wikipedia,contact:alt_phone,access,addr:province,ref,email,highway,addr:full,barrier,contact:email,importance,roof:shape,key,contact:twitter,FEATURE_ID,health_specialty:paediatrics,insurance:health,refugees,source:geometry,addr:city,roof,toilets:wheelchair,health_amenity:type,lon,contact:website,layer,height,email_1,alt_name,operator,ele,ref:vatin,fee,service,area,opening_hours,contact:phone,addr:housename,rer_edi_id:ref,elevator,contact:mobile,park_ride,start_date,website,addr:unit,phone,surface,old_name,smoking,name:zh,type,it:fvg:ctrn:revision,aeroway,landuse,wheelchair,amenity,operator:type,addr:place,addr:hamlet,reg_name,telephone,official_name,Latitude,wikidata,social_facility:for,water_source,information,emergency,building:levels,contact:instagram,note,operator:wikipedia,name:fr,ref:corine_land_cover,name:nl,description,healthcare,fence_type,linkpdf,first_aid,levels,trees,what3words,lat,building,url,roof:levels,wifi,name:fur,beds,oneway,addr:country,operator:wikidata
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Presidio ospedaliero Garibaldi Centro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0749765,,,,,,Azienda ospedaliera di rilievo nazionale e di alta specializzazione Garibaldi,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5115665,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Presidio ospedaliero Garibaldi Nesima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0410539,,,,,,Azienda ospedaliera di rilievo nazionale e di alta specializzazione Garibaldi,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5119532,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Presidio ospedaliero Gaspare Rodolico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0705603,,,,,,Azienda ospedaliera universitaria Policlinico-Vittorio Emanuele,,IT04721290874,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5317235,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Presidio ospedaliero Giuseppe Fogliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2514561,,,,,,,,,,,,,,,,,,,,,,+39 090 9290111,,,,,,,,,,hospital,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,38.1895251,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Presidio ospedaliero Istituto di Medicina Fisica e Riabilitazione “Gervasutta”,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2358798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,no,,,,,,,,,hospital,,,,,,,46.0499552,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Presidio ospedaliero Maria delle Grazie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5653971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2795126,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Presidio ospedaliero San Marco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0429239,,,,,,Azienda ospedaliera universitaria Policlinico-Vittorio Emanuele,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4810607,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Presidio ospedaliero Santa Marta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0815273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,Azienda ospedaliera universitaria Policlinico-Vittorio Emanuele,,,,,,,,,,,,,,,,,,,,,,37.5049260,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Presidio sanitario multifunzionale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5479178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.3292197,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Presidio sanitario “Vittorio Valletta”,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6320271,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,no,,,,,,,,,hospital,,,,,,,45.0158482,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Presiodio Ospedaliero di Piove di Sacco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0292001,,,,,,Ospedale Immacolata Concezione,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,45.2935594,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primo Soccorso e Farmacia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2159600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,44.1696828,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Principe di Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2441265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.7488293,yes,,,,,,,,
,,,,,,,,,,,,,Regione Emilia Romagna,,,,,,,,,,,,Via Nazionale Ponente,,,,Pronto Soccorso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Argenta,,,,11.8354239,,,,,,Azienda USL di Ferrara,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,44.6121401,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pronto Soccorso,,,48121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ravenna,,,,12.1884387,,,,,,,,,,,,,,,,,,,,,,+39 0544 285111,,,,,,,,,,hospital,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,44.4097814,yes,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pronto Soccorso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3064082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,44.8003202,yes,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pronto Soccorso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6048536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.9360800,hospital,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pronto Soccorso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2298301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,45.5584162,hospital,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pronto Soccorso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1569985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,45.5728415,yes,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pronto Soccorso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0939112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,45.5835349,,,,,,,,,
,general;orthopedic,,,,,,,,,,,,Regione Emilia Romagna,,,,,,,,,,,,Via Pietro Albertoni,,,,Pronto Soccorso Generale e Ortopedico,,,40138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bologna,,,,11.3616853,,,,,,Policlinico Sant'Orsola Malpighi,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,44.4899849,yes,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pronto Soccorso Ospedale ""San Giuseppe""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albano Laziale,,,,12.6438501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.7289708,yes,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pronto Soccorso Ospedale Caorle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Caorle,,,,12.8812733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,yes,,,,,,,,,hospital,,,,,,,45.6020673,yes,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pronto Soccorso Ospedale Saint Charles,,,18012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bordighera,,,,7.6482064,,,,,,Azienda ASL 1 Imperiese,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,43.7836577,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pronto Soccorso Pediatrico Cavaliere del Lavoro Francesco Folonari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2306585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,yes,,,,,,,,,hospital,,,,,,,45.5559652,hospital,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pronto Soccorso Sabaudia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0200845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,no,,,,,,,,,,,,,,,,41.3030562,yes,,,,,,,,
,,,,,,,,,,,,Erste-Hilfe-Stelle und Sanitatsdienst Fur Touristen,,,,,,,,,,,,,,,First Aid Station and Tourist Medical Service,,Pronto Soccorso e Guardia Medica Turistica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1198693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,45.6818793,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pronto soccorso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8862425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,45.5809756,yes,,,,,,,,
,emergency,,,,,,385/c,,,,,,Regione Emilia Romagna,,,,,,,,,,,,Via Candia,,,,Pubblica Assistenza Crevalcore,,,40014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crevalcore,,,,11.1498815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,yes,,,,,,,,,hospital,,,,,,,44.7158200,,,,,,,,,
,,,,,,,3,,,,,,,,,,,,,,,,,,via Don Enrico Tincati,,,,Pubblica Assistenza Fidenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0392559,,,,,,,,,,,,,,,,,,,,,,052482943,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,44.8484973,,,,,,,,,
,,,,,,,,,,,Potlatch 0.9,,,,,,,,,,,,,,,,,,Punto di Primo Soccorso (estivo),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2014440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8582207,yes,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R.S.A. Isabella d'Este - R.S.A. Luigi Bianchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7743208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.1529816,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R.S.A. Villa San Martino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.1710920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,no,,,,,,,,,,,,,,,,43.6647634,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.7590780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,42.9976634,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RSA ""Angeli Custodi""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.1302573,,,,,,,,,,,,,,,,,,,,,,,,Ospedalino,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0698038,yes,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RSA Mons. Speranza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6662844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,no,,,,,,,,,,,,,,,,45.7938572,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RSA Mons. Speranza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6664480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,no,,,,,,,,,,,,,,,,45.7935299,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RSA Residenza al Castello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5288224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,no,,,,,,,,,hospital,,,,,,,45.0972281,,,,,,,,,
,,,nursing_home,,,,,,,,,,,,,,,,,,,,,,,,,,RSA San Francesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6562258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,social_facility,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.6969853,hospital,,,,,,,,
,,,,,,,81,,,,,,,,,,,,,,,,,,Strada Eremo,,,,Residenza Eremo dei Camaldolesi,,,10020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pecetto Torinese,,,,7.7381465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,45.0381865,yes,,,,,,,,
,,,,,,,17,,,,,,Struttura,,,,,,,,,,,,Strada Pra' Ellera,,,,"Residenza Protetta Pra' Ellera, Comunità Terapeutica",,,17014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cairo Montenotte,,,,8.3065255,,,,,,SSN,,,,,,,,,,,,,,,,+39 019 500260,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.4065668,house,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Residenza Sanitaria Teresiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6245893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4531244,yes,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Residenza per Anziani Villa Speranza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7862905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.8241041,,,,,,,,,
,,,,,,,,,,,,,Regione Liguria,,,,,,,,,,,,,,,,Ricovero RSA Noceti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4363435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.3468137,yes,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Romolo Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9869285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,no,,,,,,,,,,,,,,,,39.1804310,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roncati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3300899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.4943158,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SALUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.7860775,,,,,,SALUS,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,public,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,45.6518845,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Salus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2179359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.1478915,,,,,,,,,
,,,,,,,,,,,,,,,4AED,,,,,,,,,,,,,,Salus D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5265474,,,7 m,,,,,,,,,,,,,,,,,,,,,,,,,1AN,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7966852,,,,,,,,,
,,,,,,,67,,,,,,,,,,,,,,,,,,Viale delle Mura Gianicolensi,,,,Salvator Mundi international Hospital,,,00152,,,,,,,,,,,,,,,,,info@salvatormundi.it,,,,,,,,,,,,,,Roma,,,,12.4632412,,,,,,,,,,,,,,,,,,,,https://www.salvatormundi.it/,,+39  06 588961,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,41.8826272,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Camillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1589559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.9720052,,,,,,,,,
,,,,,,,87,,,,,,,,,,,,,,,,,,Circonvallazione Gianicolense,,,,San Camillo,,,00152,,,,,,San Camillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4543997,,,,,,,,,,,,24/7,,,,,,,,http://www.scamilloforlanini.rm.it/,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8668286,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Camillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7054093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0574572,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Carlo Azienda Ospedaliera Regionale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8020523,,,,,,,,,,,,,,,,,,,,http://www.ospedalesancarlo.it/,,,,,,,,,,,,hospital,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,40.6525965,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Carlo di Nancy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4375059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8978263,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Dionigi Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0860078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,no,,,,,,,,,hospital,,,,,,,39.0534720,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Donato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8650788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.4617238,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Francesco di Paola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0393602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,39.3544363,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Giovanni di Dio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4157815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,hospital,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,41.3612678,yes,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4631920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,46.0565546,yes,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Michele Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6305209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5951480,,,,,,,,,
,general,,,,,,1,,,,,,Regione Emilia Romagna;local knowledge,,,,,,,,,,,,Via Portisano,,,,San Pier Damiano Hospital,,,48018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Faenza,,,,11.8662048,,,,,,Villa Maria Cecilia Group,,,,,,,,,,,,,,http://gvmnet.it,,+390546671111,,,outside,,,,,,yes,hospital,private,,,,,,,,,,,no,,,,,,,,,hospital,,,,,,,44.2861355,,,,,,,,,
,,,,,,,121,,,,,,,,,,,,,,,,,,Via del Labaro,,,,San Raffaele Flaminia - Residenza Sanitaria Assitenziale,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flat,,,12.4915529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9891092,,,,,,,,,
,,,,,,,67,,,,,,,,,,,,,,,,,,Via di S. Silvestro,,,,San Raffaele Montecompatri,,,00040,,,,,,,,,,,,,,,,,info.mcompatri@sanraffaele.it,,,,,,,,,,,,,,Montecompatri,,,,12.7361484,,,,,,,,,,,,,,,,,,,,http://www.sanraffaele.it/assistenza/strutture-sanitarie/6/san-raffaele-montecompatri,,+39 06947811,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,Casa di cura privata accreditata,,,,,,,,41.8042611,,,,,,,,IT,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sanatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6165812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8194328,,,,,,,,,
,,,,,,,,,,,,,,,,,,,+39 040 201170,,,,,,,,,,Sanatorio - Casa di Cura Pineta del Carso,,,,,,,,,,,,,,,,,,,,info@pinetadelcarso.it,,,,,,,,,,,,,,,,,,13.6863440,,,,,,Pineta del Carso S.p.A.,,IT00051070324,,,,Mo-Fr 08:00-18:30,,,,,,,,http://www.pinetadelcarso.it/,,+39 040 3784111,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7518236,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sanatorio Triestino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.7885315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,45.6462527,,,,,,,,,
,,,,,,,111,,,,,,,,,,,,0961 5070765,,,,,,Viale Papa Pio X,,,,Sant'Anna Hospital,,,88100,,,,,,,,,,,,,,,,,info@santannahospital.it,,,,,,,,,,,,,,Catanzaro,,,,16.5804237,,,,,,,,,,,,,,,,,,,,https://www.santannahospital.com/,,+39 961 5070111,,,,,,,,,,hospital,,,,,,,,,,,,no,,,,,,,,,,,,,,,,38.9274471,,,,,,,,,
,,,,,,,9,,,,,,,,,,,,,,,,,,Largo Medaglie d'Oro,,,,Santa Chiara,,,,,,,,,,,,,,,,,,,,,,,,,regional,,,,,,,,,,,,,11.1350972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,Q54554839,,,,yes,,,,,,,,,hospital,,,,,,,46.0556549,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Maria della Misericordia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8135424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0737472,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Maria della Pietà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5411477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.9253177,residential,,,,,,,,
,,,,,,,5,,,,,,,,,,,,,,,,,,Viale Vincenzo Randi,,Hospital Santa Maria delle Croci,,Santa Maria delle Croci,,,48121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ravenna,,,,12.1865180,,,,,,,,,,,,,,,,,,,,https://www.auslromagna.it/luoghi/ospedali/ospedale-ravenna,,+39 0544285111,,,,,,,,,,hospital,,,,,,,,Q30280383,,,,yes,,,,,,,,,,,,,,,,44.4087002,,,,,,,,,
,,,,,,,,,,,,,local knowledge,,,,,,,,,,,,Via Martiri della Foce,,,,Santa Maria di Misericordia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albenga,,,,8.1991541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,44.0551295,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santissima Annunziata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2471625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,40.4643508,,,,,,,,,
