health_facility:type,office,healthcare:speciality,building:part,indoor,health_specialty:oral_surgery,payment:cash,currency:others,postal_code,wheelchair:access,building:type,addr:housenumber,toilets,addr:state,name:de,heritage:since,opening_hours:url,image,fax,survey:date,emergency,building:roof,contact:facebook,historic,currency:EUR,addr:street,fixme,name:en,contact:fax,name,wheelchair:description,level,addr:postcode,roof:material,cn_ukd:token,lastcheck,roof:orientation,source:outline,designation,roof:height,owner,source:addr,source:address,wikipedia,mapillary,health_specialty:physiotherapy,check_date,ref,email,building:height,source:housenumber,contact:email,name:historic,roof:shape,building:use,publisher,name:hsb,atm,source:geometry,addr:city,source:building,toilets:wheelchair,source_ref,historic:addr:housenumber,lon,contact:website,roof:colour,layer,height,phone:mobile,alt_name,operator,short_name,source,opening_hours,contact:phone,addr:housename,heritage,start_date,website,phone,health_specialty:dentistry,old_name,smoking,heritage:ref,historic:addr:street,wheelchair:description:de,architect,wheelchair,amenity,health_specialty:periodontology,opening_hours:emergency,operator:type,addr:hamlet,building:flats,addr:suburb,official_name,toilets:access,payment:notes,medical_system:western,addr:district,payment:girocard,building:levels,health_facility,note,kvl_hro:type,FIXME,description,building:material,kvl_hro:amenity,kvl_hro:desc,building:architecture,lat,building,building:colour,payment:coins,url,roof:levels,healthcare,healthcare:for,addr:country,heritage:operator
,,,,,,,,,,,53,,,,,,,,,,,,,,Dresdner Straße,,,,Zahnarztpraxis Kleemann,,,09619,,,,,,,,,,,,,,,,,,,,,,,,,,,Sayda,,,,,13.4221562,,,,,,,DS Ines Kleemann & Dr. Peter Kleemann,,,"Mo,Fr 08:00-12:30,13:30-18:00; Tu,We 08:00-12:00,15:00-19:00; Th 08:00-13:00",+49 37365 61666,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,50.7120229,yes,,,,,dentist,,DE,
,,,,,,,,,,,51a,,,,,,,+49 40 81997701,,,,,,,Jürgensallee,,,,Zahnarztpraxis Klein Flottbeker Bahnhof,,,22609,,,,,,,,,,,,,,,,info@dr-koelpin.de,,,,,,,,,,,Hamburg,,,,,9.8605026,,,,,,Dr. Felix Kölpin,,,,"Mo,We 13:00-20:00, Tu,Th 08:00-15:00, Fr 08:00-13:00; PH closed",,,,,http://www.praxis-bahnhof-flottbek.de/,+49 40 81997700,,,,,,,,,dentist,,,,,,,,,,,,,1,,,,,,,,,,53.5578579,yes,,,,0,dentist,,,
,,,,,,,,,,,6,,,,,,,+494941967456,,,,,,,Georgswall,,,,Zahnarztpraxis Klün,,,26603,,,,,,,,,,,,,,,,info@praxiskluen.de,,,,,,,,,,,Aurich,,,,,7.4807713,,,,,,,,,,,,,,,http://www.praxisklün.de/,+4949413013,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,53.4683780,yes,,,,,dentist,,DE,
,,,,,,,,,,,32,,,,,,,,,,,,,,Eichenweg,,,,Zahnarztpraxis Kolb,,,36341,,,,,,,,,,,,,,,,,,,,,,,,,,,Lauterbach,,,,,9.4022728,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,50.6317245,yes,,,,,dentist,,DE,
,,,,,,,,,,,4,,,,,,,,,,,,,,Im Fiedlersee,,,,Zahnarztpraxis Langenbach,,,64291,,,,,,,,,,,,,,,,,,,,,,,,,,,Darmstadt,,,,,8.6567033,,,,,,,,,,"Mo 08:00-12:00, 14:00-19:00; Tu-Th 08:00-12:00, 14:00-18:00; Fr 08:00-15:00",,,,,https://www.zahnarzt-langenbach.de,+49 6151 372023,,,,,,,,,dentist,,,,,,Arheilgen,,,,,,,,,,,,,,,,,49.9015456,yes,,,,,,,DE,
,,,,,,,,,,,10,,,,,,,,,,,,,,Holunderweg,,,,Zahnarztpraxis Laucke,,,96164,,,,,,,,,,,,,,,,,,,,,,,,,,,Kemmern,,,,,10.8751687,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,49.9569622,yes,,,,,,,DE,
,,,,,,,,,,,3,,,,,,,,,,,,,,Försterstraße,,,,Zahnarztpraxis Lehner,,,38899,,,,,,,,,,,,,,,,,,,,,,,,,,,Oberharz,,,,,10.8848812,,,,,,,Andrea Lehner,,,,+49 39459 71949,,,,,,,,,,,,,,dentist,,,,,,Stiege,,,,,,,,,,,,,,,,,51.6631598,yes,,,,,dentist,,DE,
,,,,,,,,,,,188,,,,,,,+49 2131 7545-37,,,,,,,Jülicher Landstraße,,,,Zahnarztpraxis Leppert,,,41464,,,,,,,,,,,,,,,,,,,,,,,,,,,Neuss,,,,,6.6770256,,,,,,,,,Bing,,,,,,,+49 2131 7545-36,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,51.1842386,house,,,,,dentist,,DE,
,,,,,,,,,,,8,,,,,,,,,,,,,,Kirchstraße,,,,Zahnarztpraxis Leukhardt,,,16225,,,,,,,,,,,,,,,,,,,,,,,,,,,Eberswalde,,,,,13.8194982,,,,,,,,,,Mo-Th 08:00-19:00; Fr 08:00-13:00,,,,,http://www.zahnarztpraxis-leukhardt.de,+493334287243,,,,,,,,yes,dentist,,,,,,,,,,,,,,,,,,,,,,,52.8322085,yes,,,,,,,,
,,,,,,,,,,,16,,,,,,,,,,,,,,Geraer Straße,,,,Zahnarztpraxis M.Klöpfel,,,07639,,,,,,,,,,,,,,,,,,,,,,,,,,,Bad Klosterlausnitz,,,,,11.8681504,,,,,,,,,,,+49 36601 827 30,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,50.9150514,yes,,,,,,,DE,
,,,,,,,,,,,1-3,,,,,,,,,,,,,,Syltkuhlen,,,,"Zahnarztpraxis Machner, Riehle, Wetzel",,,22846,,,,,,,,,,,,,,,,,,,,,,,,,,,Norderstedt,,,,,9.9866708,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,53.7184273,yes,,,,,,,DE,
,,,,,,,,,,,2,,,,,,,,,,,,,,Strugaaue,,,,Zahnarztpraxis Marie-Luise Felix,,,02959,,,,,,,,,,,,,,,,,,,,,,,,,,,Schleife,,,,,14.5316361,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,51.5392186,yes,,,,,,,,
,,,,,,,,,,,3,,,,,,,,,,,,,,Äußere Leipziger Straße,,,,Zahnarztpraxis Michael Schönborn,,,04435,,,,,,,,,,,,,,,,,,,,,,,,,,,Schkeuditz,,,,,12.2406178,,,,,,,,,,,,,,,www.zahnarzt-schkeuditz.de,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,51.3905644,yes,,,,,,,DE,
,,,,,,,,,,,8,,,,,,,,,,,,,,Hinterm Jakobsdorf,,,,Zahnarztpraxis Moschkau,,,99986,,,,,,,,,,,,,,,,,,,,,,,,,,,Vogtei,,,,,10.4179086,,,,,,,Dipl.-Stomatologe Ursula Moschkau,,,,+49 3601 750948,,,,,,,,,,,,,,dentist,,,,,,Langula,,,,,,,,,,,,,,,,,51.1489374,yes,,,,,dentist,,,
,,,,,,,,,,,126,,,,,,,,,,,,,,Karl-Marx-Straße,,,,Zahnarztpraxis Müller,,,03205,,,,,,,,,,,,,,,,,,,,,,,,,,,Calau,,,,,13.9594793,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,51.7443408,yes,,,,,,,,
,,,,,,,,,,,1,,,,,,,,,,,,,,Elbseestraße,,,,Zahnarztpraxis Nemec,,,87648,,,,,,,,,,,,,,,,,,,,,,,,,,,Aitrang,,,,,10.5372302,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,47.8172590,yes,,,,,,,DE,
,,,,,,,,,,,424,,,,,,,,,,,,,,Hauptstraße,,,,Zahnarztpraxis Niederhöchststadt Dr. Meriam Arefe,,,65760,,,,,,,,,,,,,,,,,,,,,,,,,,,Eschborn,,,,,8.5462974,,,,,,,,,,"Mo 08:30-13:00,14:00-18:00; Tu 08:30-16:00; We,Fr 08:30-13:00; Th 08:30-13:00,14:00-19:00; PH closed",,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,50.1590409,house,,,,,dentist,,DE,
,,,,,,,,,,,8,,,,,,,,,,,,,,Heilbronner Straße,,,,Zahnarztpraxis Odenwald,,,74177,,,,,,,,,,,,,,,,,,,,,,,,,,,Bad Friedrichshall,,,,,9.2146009,,,,,,,,,"LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,49.2203175,yes,,,,,dentist,,DE,
,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,Zahnarztpraxis Oktay Akkoyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4251236,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,51.1341931,,,,,,,,,
,,,,,,,,,,,18,,,,,,,,,,,,,,Vallstedter Weg,,,,Zahnarztpraxis Pape u. Thurau,,,38268,,,,,,,,,,,,,,,,,,,,,,,,,,,Lengede,,,,,10.3115492,,,,,,,,,,"Mo-Th 08:00-12:00,14:00-18:00; Fr 08:00-12:00",,,,,https://www.za-pape-thurau.de/,+49-5344-7622,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,52.2062239,yes,,,,,,,DE,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zahnarztpraxis Peter Krug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.1851331,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,Gebäude wurde 2016/2017 gebaut,,,,,,,,49.1834106,yes,,,,,,,,
,,,,,,,,,,,2,,,,,,,,,,,,,,Am Kulturpark,,,,Zahnarztpraxis Pfaffroda,,,09526,,,,,Bing Aerial Imagery,,,,,,,,,,,,,,,,,,,,,,Olbernhau,,,,,13.3514094,,,,,,,Dipl.-Stom. Frank Schreiter,,,"Mo 08:00-12:00,15:00-18:00; Tu 07:30-12:00,13:00-18:00; We 07:00-12:00; Th 07:30-12:00,13:00-17:00; Fr 07:30-12:00",+49 37360 6232,,,,,,,,,,,,,,dentist,,,,,,Pfaffroda,,,,,,,,,,,,,,,,,50.6922805,yes,,,,,dentist,,DE,
,,,,,,,,,,,11,,,,,,,,,,,https://www.facebook.com/pages/Zahnarztpraxis-Christine-Pieper/896228903732239?fref=ts,,,Dr.-Wilhelm-Kinghorst-Straße,,,+49 5441 5642,Zahnarztpraxis Pieper,,,49356,,,2016-02-26,,,,,,,,,,,,,,,,info@zahnarztpraxis-pieper.de,,,,,,,,Diepholz,,,,,8.3735133,http://zahnarztpraxis-pieper.de/,,,,,,Zahnärztin Christine Pieper,,,"Mo,Tu,Fr 08:00-13:00; We-Th 08:00-14:00; Mo 14:00-19:00; Tu 14:00-17:00; Th 15:00-19:00; Sa,Su off",+49 5441 1240,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,52.6088387,yes,,,,,,,DE,
,,,,,,,,,,,1,,,,,,,,,,,,,,Poststraße,,,,Zahnarztpraxis Poststraße Dr. Dreyer & Kollegen,,,27383,,,,,,,,,,,,,,,,,,,,,,,,,,,Scheeßel,,,,,9.4847797,,,,,,,,,Bing Luftbilder,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,53.1673593,yes,,,,,dentist,,,
,,,,,,,,,,,30,,,,,,,,,,,,,,Otto-Harzer-Straße,,,,Zahnarztpraxis Pönisch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dresden,,,,,13.6463748,,,,,,,"Dipl.-Stomat. Elisabeth Pönisch, Dr. med. dent. Roman Pönisch",,survey,"Mo,Tu,Th 07:30-12:00,14:00-18:30; We 07:30-12:00; Fr 07:30-12:00; Fr[2] 14:00-16:30",,,,,www.zahnarztpraxis-poenisch.de,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,51.0398028,yes,,,,,,,DE,
,,,,,,,,,,,50,,,,,,,,,,,,,,Hauptstraße,,,,Zahnarztpraxis Rekasi,,,78665,,,,,,,,,,,,,,,,,,,,,,,,,,,Frittlingen,,,,,8.7072787,,,,,,,,,,,,,,,,,,,,,,,,yes,dentist,,,,,,,,,,,,,,,,,,,,,,,48.1265706,yes,,,,,,,DE,
,,,,,,,,,,,4,,,,,,,,,,,,,,Adalbert-Stifter-Straße,,,,Zahnarztpraxis Renate Lorenz,,,82538,,,,,,,,,,,,,,,,,,,,,,,,,,,Geretsried,,,,,11.4723221,,,,,,,,,,Mo-Fr 08:00-18:00,,,,,,+49 8171 8945,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,47.8698712,yes,,,,,,,,
,,,,,,,,,,,17,,,,,,,,,,,,,,Bahnhofstraße,,,,Zahnarztpraxis Richert,,,01877,,,,,,,,,,,,,,,,,,,,,,,,,,,Bischofswerda,,,,,14.1819987,,,,,,,,,,,,,,,,,,,,,,,,no,dentist,,,,,,,,,,,,,,,,,,,,,,,51.1265315,yes,,,,,,,DE,
,,,,,,,,,,,1,,,,,,,,,,,,,,Fliederweg,,,,Zahnarztpraxis Rita und Leo Ebert,,,29392,,,,,,,,,,,,,,,,,,,,,,,,,,,Wesendorf,,,,,10.5380163,,,,,,,,,,,+49 5376 1574,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,52.5894122,yes,,,,,,,,
,,,,,,,,,,,8E,,,,,,,,,,,,,,Straße der Jugend,,,,Zahnarztpraxis Robert und Burkhard Kautz,,,15913,,,,across,,,,,,,,,,,,,,,,,gabled,,,,,,Märkische Heide,,,,,14.0360796,,darkgrey,,,,,,,,"Mo-Tu 8:00- 12:00, 14:00- 19:00; We 8:00- 12:00, 14:00- 17:00; Th 8:00- 12:00, 14:00- 19:00; Fr 8:00- 12:00",,,,,,,,,,,,,,,dentist,,,,,,Groß Leuthen - Lutol,,,,,,,,,,,,,,,,,52.0377229,yes,,,,1.5,,,,
,,,,,,,,,,,5,,,,,,,,,,,,,,Feldmannstraße,,,,Zahnarztpraxis Schaefer,,,66119,,,,,,,,,,,,,,,,info@zahnarztpraxisschaefer.de,,,,,,residential,,,,,Saarbrücken,,,,,6.9994464,,,,,,,,,,"""by appointment""",,,,,https://zahnarztpraxisschaefer.de/,+49681 5846361,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,49.2241846,yes,,,,,dentist,,,
,,,,,,,,,,,2b,,,,,,,,,,,,,,Wilhelm-Schall-Straße,,,,Zahnarztpraxis Schlee,,,06567,,,,,,,,,,,,,,,,,,,,,,,,,,,Bad Frankenhausen/Kyffhäuser,,,,,11.0983595,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,51.3605692,yes,,,,,,,,
,,,,,,,,,,,1,,,,,,,,,,,,,,Geranienweg,,,,Zahnarztpraxis Schupp,,,35463,,,,,,,,,,,,,,,,,,,,,,,,,,,Fernwald,,,,,8.7538242,,,,,,,Dr. med. dent. Jochen Schupp,,,,,,,,,+49 641 42233,,,,,,,,,dentist,,,,,,Annerod,,,,,,,,,,,,,,,,,50.5816214,yes,,,,,dentist,,DE,
,,,,,,,,,,,1,,,,,,,,,,,,,,Zur Schlimmeich,,,,Zahnarztpraxis Schönfeld,,,56377,,,,,,,,,,,,,,,,,,,,,,,,,,,Nassau,,,,,7.8048148,https://www.zahnarztpraxis-schönfeld.de/,,,,,,,,,,+49 2604 1309,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,50.3166846,yes,,,,,,,DE,
,,,,,,,,,,,6,,,,,,,,,,,,,,Jahnstraße,,,,Zahnarztpraxis Seidel,,,08396,,,,,,,,,,,,,,,,,,,zapseidel@t-online.de,,,,,,,,Waldenburg,,,,,12.5986742,http://www.seidel-waldenburg.de,,,,,,Rüdiger Seidel,,,"Mo 08:00-12:00,15:00-19:00; Tu,Th 08:00-12:00; We,Fr 08:00-12:00,15:00-18:00",+49 37608 3206,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,50.8740754,yes,,,,,dentist,,DE,
,,,,,,,,,,,3,,,,,,,,,,,,,,Am Mohnfeld,,,,Zahnarztpraxis Stefania Antonie,,,86647,,,,,,,,,,,,,,,,,,,,,,,,,,,Buttenwiesen,,,,,10.7119553,,,,,,,Stefania Antonie,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,48.6082480,yes,,,,,dentist,,,
,,,,,,,,,,,29a,,,,,,,,,,,,,,Doberaner Straße,,,,Zahnarztpraxis Steinfeldt,,,18209,,,,,,,,,,,,,,,,,,,,,,residential,,,,,Bartenshagen-Parkentin,,,,,11.9753659,,,,,,,,,,,,,,,,,,,,,,,,limited,dentist,,,,,,Parkentin,,,,,,,,,,,,,,,,,54.0789374,yes,,,,,,,DE,
,,,,,,,,,,,17,,,,,,,,,,,,,,Breite Straße,,,,Zahnarztpraxis Stendal,,,29410,,,,,,,,,,,,,,,,,,,,,,,,,,,Salzwedel,,,,,11.1540267,,,,,,,,,,,,,,,,,,,,,,,,no,dentist,,,,,,,,,,,,,,,,,,,,,,,52.8538411,residential,,,,,,,DE,
,,,,,,,,,,,15,,,,,,,,,,,,,,Poststraße,,,,Zahnarztpraxis Strozynski,,,26897,,,,,,,,,,,,,,,,,,,,,,,,,,,Esterwegen,,,,,7.6302001,,,,,,,,,,,,,,,,+49 5955 1544,,,outside,,,,,yes,dentist,,,,,,,,,,,,,,,,,,,,,,,52.9909484,yes,,,,,,,,
,,,,,,,,,,,21,,,,,,,,,,,,,,Gelderner Straße,,,,Zahnarztpraxis Susanne Schmitz-Eckold,,,47661,,,,,,,,,,,,,,,,,,,,,,,,,,,Issum,,,,,6.4242822,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,51.5341335,yes,,,,,,,DE,
,,,,,,,,,,,6,,,,,,,,,,,,,,Wildeshauser Straße,,,,Zahnarztpraxis Sybille Tiarks,,,26209,,,,,,,,,,,,,,,,,,,,,,,,,,,Hatten,,,,,8.3516124,,,,,,,,,,"Mo 08:00-12:00,16:00-19:00; Tu 09:00-18:00; We 09:00-13:00; Th 13:00-19:00; Fr 08:00-13:00",,,,,,,,,,,,,,,dentist,,,,,,Kirchhatten,,,,,,,,,,,,,,,,,53.0176035,yes,,,,,dentist,,DE,
,,,,,,,,,,,3,,,,,,,,,,,,,,Natenheide,,,,Zahnarztpraxis Thiele,,,27801,,,,,,,,,,,,,,,,,,,,,,,,,,,Dötlingen,,,,,8.3968840,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,Neerstedt,,,,,,,,,,,,,,,,,52.9713594,yes,,,,,,,DE,
,,,,,,,,,,,9,,Bayern,,,,,,,,,,,,Kirchstraße,,,+49 8504 1355,Zahnarztpraxis Victoria Landstorfer,,0,94169,roof_tiles,,,,,,,,,,,,,,,,,,,,gabled,,,,,,Thurmansbang,,,,,13.3162927,,,,,,,,,,,+49 8504 2929,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,2,,,,,,,,,,48.7650462,yes,,,,,dentist,,,
,,,,,,,,,,,14,,,,,,,,,,,,,,Hauptstraße,,,,Zahnarztpraxis Westendorff-Eggers,,,29649,,,,,,,,,,,,,,,,,,,,,,,,,,,Wietzendorf,,,,,9.9752296,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,52.9182323,residential,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zahnarztpraxis ZKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3377469,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,51.3386973,yes,,,,,dentist,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zahnarztpraxis Ziegenbalg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9847085,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,51.0372923,house,,,,,,,,
,,,,,,,,,,,1,,,,,,,,,,,,,,Orlamünderstraße,,,,Zahnarztpraxis am Landratsamt / Dr. K. Day,,,95326,,,,,,,,,,,,,,,,,,,,,,,,,,,Kulmbach,,,,,11.4406452,,,,,,,,,,"Mo-Tu 08:00-13:00, 14:00-18:00; We 08:00-13:00; Th 08:00-13:00, 14:00-19:00; Fr 08:00-13:00; PH off",,,,,http://www.drday.de/,+49 9221 8212844,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,50.1032796,yes,,,,,,,DE,
,,,,,,,,,,,1-3,,,,,,,,,,,,,,Lindenpark,,,,Zahnarztpraxis am Lindenpark (Dr. Holger Roschlau),,,95119,,,,,,,,,,,,,,,,,,,,,,,,,,,Naila,,,,,11.7222474,,,,,,,,,,,,,,,,,,,no,,,,,,dentist,,,,,,,,,,,,,1,,,,,,,,,,50.3244446,commercial,,,,,,,DE,
,,,,,,,,,,,2,,,,,,,,,,,,,,Platz Clouange,Position ungenau,,,Zahnarztpraxis natürlichweiss,,,35428,,,,,,,,,,,,,,,,,,,,,,,,,,,Langgöns,,,,,8.6588427,,,,,,,,,,"Mo,Tu,Th 07:00-20:00; We,Fr 07:00-18:00",,,,,http://www.zahnarzt-hornung.de,+49 6403 92067,,,,,,,,,dentist,,,,,,,,,,,,,2,,,,,,,,,,50.4929344,detached,,,,,,,DE,
,,,,,,,,,,,49,,,,,,,,,,,,,,August-Bebel-Straße,,,,Zahnarztpraxis- Dipl.med. Margit Müller,Zugang über kurze Rampe,,03149,,,,,,,,,,,,,,,,,,,,,,,,,,,Forst (Lausitz),,,,,14.6333685,,,,,,,,,,,,,,,,+49 3562 7559,,,,,,,,yes,dentist,,,,,,,,,,,,,,,,,,,,,,,51.7421608,yes,,,,,,,DE,
,,,,,,,,,,,105,,,,,,,,,,,,,,Euskirchener Straße,,,,Zahnheilkunde,,,50321,,,,,,,,,,,,,,,,,,,,,,,,,,,Brühl,,,,,6.8889499,,,,,,,,,,,,"Zahnheilkunde Dannert, Gossmann, Elam, Merkle",,,http://www.dannert-gossmann.de,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,50.8142116,yes,,,,,,,DE,
,,orthodontics,,,,,,,,,25,,,,,,,,,,,,,,Fiedlerstraße,,,,Zahnheilkunde - Haus 28,,,01307,,U0028,,,,,,,,,,,,,Gebäude 28,,,,,,,,,,,,Dresden,,,,,13.7825487,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,"Polikliniken für Mund-, Kiefer-und Gesichtschirurgie, Kieferorthopädie, Parodontologie, Zahnerhaltung m. Kinderzahnheilkunde, Zahnärztliche Prothetik",,,,,51.0558417,yes,,,,,dentist,,DE,
,,,,,,,,,,,28,,,,,,,,,,,,,,Erfurter Straße,,,,Zahnherz,,,35274,,,,,,,,,,,,,,,,,,,,,,,,,,,Kirchhain,,,,,8.9353316,,,,,,,,,,,,,,,https://www.zahnherz.de/,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,50.8269563,yes,,,,,dentist,,DE,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zahnissimo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1876682,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,49.1022531,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zahnklinik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3816863,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,51.3316117,hospital,,,,,dentist,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Adolfstraße,,,,Zahnklinik,,,56349,,,,,,,,,,,,,,,,,,,,,,,,,,,Kaub,,,,,7.7692983,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,50.0848642,yes,,,,,dentist,,DE,
,,,,,,,,,,,10,,,,,,,,,,,,,,Poststraße,,,,Zahnklinik Blaues Ländchen,,,56355,,,,,,,,,,,,,,,,,,,,,,,,,,,Nastätten,,yes,,,7.8581605,,,,,,,,,,,,,,,https://zahnklinik-blaueslaendchen.de/,+49 6772 918990,,,,,,,,yes,dentist,,,,,,,,,,,,,,,,,,,,,,,50.1997479,yes,,,,,dentist,,,
,,,,,,,,,,,11,,,,,,,,,,,,,,Dattelner Straße,,,,Zahnklinik Dr. Rolf Egermann,,,59348,,,,,,,,,,,,,,,,,,,,,,,,,,,Lüdinghausen,,no,,,7.3949800,,,,,,,,,,,,,,,,+49 2591 8360,,,,,,,,no,dentist,,,,,,,,,,,,,,,,,,,,,,,51.7618062,yes,,,,,,,,
,,,,,,,,,,,55,,,,,,,,,,,,,,Hansaring,,,,Zahnklinik Hansaring,,,50670,,,,,,,,,,,,,,,,,,,,,gabled,,,,,,Köln,,no,,,6.9475018,,,,,,,,,,Mo-Fr 7:30-21:00;Sa 10:00-17:00;Su 11:00-16:00,,,,,https://www.welldent.de/,,,,,,,,,yes,dentist,,,,,,,,,,,,,5,,,,,,,,,,50.9473935,yes,,,,,dentist,,DE,
,,,,,,,,,,,211,,,,,,,,,,,,,,Argentinische Allee,,,,Zahnmanufaktur Zehlendorf,,,14169,,,,,,,,,,,,,,,,,,,,,,,,,,,Berlin,,,,,13.2619344,,,,,,,,,,,,,,,https://www.zahnmanufaktur-zehlendorf.com/,,,,,,,,,,dentist,,,,,,Zehlendorf,,,,,,,,,,,,,,,,,52.4512657,yes,,,,,,,,
,,,,,,,,,,,54,,,,,,,,,,,,,,Neukirchener Straße,wheelchair? opening_hours?,,+49213776955,Zahnmedizin - Neuss,,,41470,,,,,,,,,,,,,,,,,,,kontakt@zahnmedizin-neuss.de,,,,,,,,Neuss,,,,,6.7255680,http://zahnmedizin-neuss.de/,,,,,,Damian Pazdziernik,,bing,,+4921376221,,,,,,,,,,,,,limited,dentist,,,,,,,,,,,,,,,,,,,,,,,51.1250946,residential,,,,,,,DE,
,,,,,,,,,,,141-143,,,,,,,,,,,,,,Aulgasse,,,,Zahnmedizin Siegburg MVZ,,,53721,,,,,,,,,,,,,,,,,,,,,,,,,,,Siegburg,,,,,7.2089485,,,,,,,,,,"Mo-Th 08:00-13:00,14:00-19:00; Fr 08:00-13:00,14:00-17:00",,,,,,+49 2241 60155,,,,,,,,,dentist,,,,,,Dreesch,,,,,,,,,,,,,,,,,50.8090654,yes,,,,,,,DE,
,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,"Zahnmedizin, Zahn: Stomatologi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5927031,,,,,,,,,,"Mo 07:30-12:00; Tu 07:30-11:30,14:00-18:00; We 07:30-11:30,14:00-18:00; Th 07:30-12:00; Fr 07:30-11:30,14:00-18:00",,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,51.5329103,,,,,,dentist,,,
,,,,,,,,,,,2,,,,,,,+49 5954 925329,,,,,,,Königshook,,,,Zahnmedizinische Gemeinschaftspraxis Dr. med. dent. Fathey Balaom & Kollegen,,,26901,,,,,,,,,,,,,,,,praxis@mundgesund-lorup.de,,,,,,,,,,,Lorup,,,,,7.6504065,,,,,,,,,,"Mo-Fr 08:00-12:00, 14:00-18:00",,,,,https://www.mundgesund-friesoythe.de/standorte/lorup/,+49 5954 766,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,52.9232820,commercial,,,,,,,DE,
