shop,seasonal,healthcare:speciality,building:part,postal_code,rooms,educamadrid:codigo_postal,name:ca,addr:housenumber,educamadrid:transporte,ele,source,emergency_telephone_code,educamadrid:cod_centro,contact:website,fax,short_name,sorting_name,material,educamadrid:nombre_via,wheelchair:description,addr:street,colour,fixme,name:en,contact:fax,name,designation,addr:postcode,roof:material,roof:orientation,educamadrid:horario_amp,name:eu,name:es,internet_access,name:ar,educamadrid:url,parking,loc_name,phone_1,wikipedia,educamadrid:comedor,ine:municipio,access,religion,ref,email,highway,barrier,contact:email,addr:province,denomination,educamadrid:numero_portal,ref:cadastre:building,roof:shape,emergency,b5m:urlOrto,addr:city,b5m:id,supervised,military,toilets:wheelchair,educamadrid:telefono,health_facility:type,wall,lon,educamadrid:bilingue,roof:colour,layer,height,indoor:level,educamadrid:tipo,alt_name,operator,fee,area,opening_hours,contact:phone,addr:housename,stars,catastro:ref,educamadrid:publico_bilingue,start_date,website,addr:unit,lanes,nohousenumber,source:date,phone,construction,old_name,name:zh,abandoned:building,source:url,landuse,roof:levels,amenity,educamadrid:municipio,operator:type,addr:hamlet,official_name,wikidata,addr:neighbourhood,medical_system:western,building:levels:underground,building:levels,note,b5m:url,description,building:material,fence_type,educamadrid:fax,source:date:pnoa,lat,local_code,building,building:colour,addr:city:es,url,wheelchair,addr:place,name:gl,educamadrid:tipo_via,healthcare,addr:country
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Virgen del Valle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,-4.0219458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,39.8436000,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"Recheo, Paseo Marítimo",,,,,Hospital Virxe da Xunqueira,,15270,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,Cee,,,,,,,,-9.1918248,,,,,,,,,,,,,,,,,,,,,,,+34 981706010,,,,,,,,hospital,,,,,,,,,,,,,,,,,42.9532543,,hospital,,,,,,,,,ES
,,psychiatry,,,,,,1,,,,,,,,,,,,,Carrer del Riu Tajo,,,,,Hospital Vithas Nisa Valencia al Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3316015,,,,,,,,Hospitales Nisa,,,,,,,,,,https://www.hospitales.nisa.es/hospital-nisa-valencia-al-mar_2_H.aspx,,,,,+34 963 35 25 00,,,,,,,,hospital,,,,,,,,,,,,,,,,,39.4766149,,,,,,,,,,hospital,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Vithas Nisa Virgen del Consuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3879004,,,,,,,,,,,,,,,,,,,,,,,+34 963 42 33 82,,,,,,,,hospital,,,,,,,,1,9,,,,,,,,39.4608055,,hospital,,,,,,,,hospital,
,,,,,,,,103,,,,,,,,,,,,,Calle de Arturo Soria,,,,,Hospital Vithas Nuestra Señora de América,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Madrid,,,,,,,,-3.6519382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,5,,,,,,,,40.4498389,,hospital,,,,,,,,,ES
,,,,,,,,2,,,,,,,,,,,,,Avenida del Pintor Joaquín Sorolla,,,,,Hospital Vithas Parque San Antonio,,29016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Málaga,,,,,,,,-4.3977077,,,,,,,,Vithas Hospitales,,,,,,,,,,https://www.vithas.es/,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,36.7229731,,,,,,limited,,,,,ES
,,general,,,,,,km 1,,,,,,,,,,,,,Carretera de El Mamí a Viator,,,,,Hospital Vithas Virgen del Mar,,04009,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,Almería,,,,,,,,-2.4178817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,36.8562630,,,,,,,,,,hospital,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Vázquez Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.9230638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,37.2797297,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Xeral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.7156799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,42.2302681,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Rúa Pardo Bazán,,,,,Hospital Xeral Juan Cardona,,15406,,,,,Hospital General Juan Cardona,,,,,,,,,,,,,,,,,,,,,,yes,,Ferrol,,,,,,,,-8.2029811,,,,,,,,,,,,,,,,,,,,,,,+34 981 312500,,,,,,,,hospital,,,,,,,,,,,,,,,,,43.4812385,,,,,,,,Hospital Xeral Juan Cardona,,hospital,ES
,,,,,,,,,,,,,,,,,,,,,Rúa Médico Vior,,,,,Hospital da Costa,,27880,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,Burela,,,,,,,,-7.3605594,,,,,,,,,,,,,,,,,,,,,,,+34 982589825,,,,,,,,hospital,,,,,,,,,,,,,,,,,43.6523481,,yes,,,,,,,,hospital,ES
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital de Alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1638653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.9308306,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital de Alta Resolución El Toyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,-2.3129379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,36.8511433,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital de Alta Resolución Sierra de Segura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.7888518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,38.3608084,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital de Alta Resolución Valle del Guadiato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.2699781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,38.3080882,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital de Alta Resolución de Cazorla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0150241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,37.9157269,,yes,,,,,,,,hospital,
,,,,,,,,1,,,,,,,,,,,,,Calle Sor Cándida Saiz,,,,,Hospital de Alta Resolución de Ecija,,41400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Écija,,,,,,,,-5.0820652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,37.5494379,,hospital,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Avenida Dr. Sánchez Malo,,,,,Hospital de Alta Resolución de Ecija,,41400,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,Écija,,,,,,,,-5.0936738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,37.5320429,,,,,,,,,,hospital,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital de Alta Resolución de Guadix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.1471089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,37.3100925,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital de Alta Resolución de Lebrija,,41740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lebrija,,,,,,,,-6.0723053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,36.9113536,,,,,,,,,,,
,,,,,,,,,,,PNOA,,,,,,,,,,,,,,,Hospital de Alta Resolución de Sierra Norte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,-5.6198614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,37.8622277,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Avenida Brigadas Internacionales,,,,,Hospital de Alta Resolución de Utrera,,41710,,,,,,,,,,,,,,,,,,informacion.epsbg.sspa@juntadeandalucia.es,,,,,,,,,yes,,Utrera,,,,,,,,-5.7857335,,,,,,,,Servicio Andaluz de Salud,,,,,,,,,,,,,yes,,+34 955 83 90 01,,,,,,,,hospital,,,,,,,,,,,,,,,,,37.1759091,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital de Alta resolución,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.9314954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,37.4546599,,yes,,,,,,,,,
,,,,,,,,658,,,,,,,,,,,,,Avinguda Diagonal,,,,,Hospital de Barcelona,,08034,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,2.1296033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,3,18,,,,,,,,41.3901034,,hospital,,,,,,,,,
,,,,,,,,395,,,,,,,,,,,,,Calle Los Prados,,,,,Hospital de Cabueñes,,33394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gijón,,,,,,,,-5.6054379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,43.5246095,,hospital,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital de Calahorra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9799596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,42.3125891,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Rúa Calde,,,,,Hospital de Calde,,27210,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,Lugo,,,,,,,,-7.6025226,,,,,,,,,,,,,,,,,,,,,,,+34 982296000,,,,,,,,hospital,,,,,,,,,,,,,,,,,42.9547574,,,,,,,,,,,ES
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital de Campdevànol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1665251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,42.2229756,,,,,,,,,,hospital,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital de Cantoblanco.,,,,,,,,,,,,,,,,,,,,,,wall,,,,,,,,,,,,,,,,,-3.6934794,,,,3,,,,Comunidad de Madrid.,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,40.5398140,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital de Caubet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6879338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,39.6796692,,,,,,,,,,hospital,
,,,,,,,,,,,Bing Sat,,,,,,,,,,,,,,,Hospital de Dia Sant Jordi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0044394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,41.5552772,,yes,,,,,,,,,
,,,,,,,,117A,,,,,,,,,,,,,Vía Complutense,,,,,Hospital de Día Quirón Salud,,28805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.3503029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,3,,,,,,,,40.4928901,,hospital,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital de El Escorial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.1225007,,,,,,,,Comunidad de Madrid,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,40.6095569,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital de Figueres,,,,,,,Hospital de Figueras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9525052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,42.2684575,,,,,,,,,,hospital,
,,,,,,,,,,,,,,,,,,,,,Avinguda de la Medicina,,,,,Hospital de Gandia,,46730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gandia,,,,,,,,-0.1700374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,38.9649525,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Avinguda de la Medicina,,,,,Hospital de Gandia (Francisco de Borja),,46730,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,Gandia,,,,,,,,-0.1691038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,38.9642626,,,,,,,,,,hospital,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital de Gorliz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.9449678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,43.4183932,,,,,,,,,,,
,,,,,,,,2,,,,,,,,,,,,,Paseo Molino del Rey,,,,,Hospital de Guadarrama.,,28440,,,,,,,,,,,,,,,,,,,,fence,,,,,,,,,Guadarrama,,,,,,,,-4.0870986,,,,,,,,Comunidad de Madrid.,,,,,,,,,,,,,,,+34 918 56 20 00,,,,,,,,hospital,,,,,,,,,,,,,,,,,40.6693588,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital de Hellín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,-1.6903337,,,,,,,,SESCAM,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,38.5039183,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital de Jaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5373112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,Q64577056,,,,,,,,,,,,42.5820549,,,,,,,,,,hospital,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital de Jerez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,-6.1487902,,,,,,,,Servicio Andaluz de Salud,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,36.6973858,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[En: Ramps to entrance from bus stops.],,,,,,Hospital de La Rioja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.4424943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,42.4687368,,yes,,,,yes,,,,hospital,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital de Laredo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.4404512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,43.4135166,,,,,,yes,,,,,
,,,,,,,,,,,catastro,,,,,,,,,,,,,,,Hospital de Llevant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3288894,,,,9,,,,,,,,,,,,,,,,,,2014-01,,,,,,,,,hospital,,,,,,,,,3,,,,,,,,39.5449789,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital de Llíria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6207773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,39.6426830,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital de Llíria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6203845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,39.6413228,,,,,,,,,,hospital,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital de Majadahonda FREMAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.8531812,,,,,,,,FREMAP,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,40.4518890,,,,,,limited,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital de Manacor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2066409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,39.5791660,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital de Manises,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,-0.4529110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,39.4863030,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital de Mataró i Maresme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4289005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,41.5565864,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital de Maó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2519129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,39.8800980,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital de Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2155277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,38.0596948,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital de Mollet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,2.2021770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,41.5447578,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital de Morón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.4538065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,37.1175940,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital de Palamós,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,3.1314959,,,,,,,,,,,,,,,,,,https://www.ssibe.cat/index.php?pagina=44,,,,,,,,,,,,,hospital,,,,,Q17137118,,,,,,,,,,,,41.8524543,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital de Poniente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,-2.8034531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,36.7528593,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Plaça de Santa Maria,,,,,Hospital de Puigcerdà,,17520,,,,,,,,,,,,ca:Hospital transfronterer de la Cerdanya,,,,,,,,,,,,,,,yes,,Puigcerdà,,,,,,,,1.9263438,,,,,,,,,,,,,1,,,,,http://www.hospitalpuigcerda.com/,,,,,+34 972880150,,,,,,,,hospital,,,,,,,,,,,,,,,,,42.4322259,,yes,,,,yes,,,,hospital,
,,,,,,,,,,,PNOA,,,,,,,,,,,,,,,Hospital de Riotinto,,,,,,,Hospital Riotinto (AGS Norte de Huelva),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.5975180,,,,,,,,,,,,,,,,,,,,,,2010,,,,,,,,,hospital,,,,,Q5902870,,,,,,,,,,,,37.6928822,,hospital,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital de Sagunto (Mini Fe),,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,-0.2329596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,39.6739794,,,,,,,,,,,
,,,,,,,,5,,,,,,,,,,,,,Avenida Miranda,,,,,Hospital de San Eloy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.9931092,,,,,,,,,,,,,,,,,1974,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,43.2968398,,public,,,,,,,,hospital,
,,,,,,,,,,,,,,,,,,,,,Calle San Juan de Dios,,,,,Hospital de San Juan de Dios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,-3.6035080,,,,,,,,Servicio Andaluz de Salud - Junta de Andalucía,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,37.1810026,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital de San Lázaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9812291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,37.4141183,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital de San Rafael,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.6031658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,37.1808010,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital de San Vicente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,-0.5300710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,38.4033878,,yes,,,,,,,,,
,,,,,,,,90,,,,,,,,,,,,,Carrer de Jacint Verdaguer,,,,,Hospital de Sant Joan Despí Moisès Broggi,,08970,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,Sant Joan Despí,,,,,,,,2.0731719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,41.3744454,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital de Sant Joan de Déu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6344412,,,,,,,,Ordre Hospitalaria Sant Joan de Deu,,,,,,,,,,,,,,,,hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,41.6002841,,,,,,,,,,hospital,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital de Sant LLorenç,,,,,,,Hospital de San Lorenzo,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,2.0144945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,41.3125909,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital de Sant Llàtzer,,,,,,,,,,,,,,ca:Hospital de Sant Llàtzer,,,,,,,,,,,,,,,,,,,,,,,,,2.0174467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,Q17137107,,,,,,,,,,,,41.5629629,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital de Sant Miquel. Fundació Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1462015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,41.4358545,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital de Sant Pau i Santa tecla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2537892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,41.1159205,,yes,,,,,,,,,
,,,,39006,,,,,,,,,,,,,,,,,,,,,,Hospital de Santa Clotilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.7997811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,Q47516127,,,,,,,,,,,,43.4680583,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital de Santa María Magdalena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.4690460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,Q5903110,,,,,,,,,,,,36.8374272,,hospital,,,,,,,,hospital,
,,,,,,,,,,,,,,,,,,,,,Avenida de La Libertad,,,,,Hospital de Santa María del Puerto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,-6.2381559,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,36.5984350,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Calle de Manuel Teira Fernández,,,,,Hospital de Sierrallana,,39300,,,,,,,,,,,,es:Hospital Sierrallana,,,,,,,,,,,,,,,yes,,Ganzo,,,,,,,,-4.0758713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,Q5495845,,,,,,,,,,,,43.3635181,,,,,,yes,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital de Son Espases,,,,,,,,,,,,Son Espases,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6454930,,,,,,,,Govern de les Illes Balears,,,,,,,,,,http://www.hospitalsonespases.es,,,,,,,,,,,,,hospital,,,,Hospital Universitari de Son Espases,Q5902974,,,,,,,,,,,,39.6097241,,,,,,,,,,hospital,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital de Son Llàtzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7029235,,,,,,,,Govern de les Illes Balears,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,39.5745267,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital de Terrassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0520574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,41.5573350,,yes,,,,,,,,hospital,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital de Tomelloso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0087789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,39.1736526,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital de Torrevieja,,,,,,,,,,,,,,,,,,,,info@torreviejasalud.com,,,,,,,,,,,,,,,,,,,-0.7179682,,,,,,,,,,,,,,,,,,https://www.torrevieja-salud.com/,,,,,+34 965721200,,,,,,,,hospital,,,,,,,,,,,,,,,,,37.9627133,,,,,,,,,,hospital,
