shop,office,healthcare:speciality,building:part,payment:debit_cards,postal_code,private_treatment,smoking,addr:housenumber,source:addr:housenumber,description,addr:state,addr:terrace,source,ref:NPLG:UPRN:1,opening_hours:url,addr:village,building:color,fax,roof:colour,source:amenity,contact:facebook,former_amenity,height,wheelchair:description,addr:street,source:name,fixme,name:en,contact:fax,addr:city,designation,payment:cash,addr:postcode,roof:material,level,payment:credit_cards,payment:contactless,HE_ref,roof:orientation,source:footprint,payment:mastercard,addr:flats,amenity_1,cqc:location:id,payment:american_express,building_name,building:start_date,access,payment:cheque,check_date,email,contact:email,addr:province,roof:shape,building:use,contact:twitter,last_check,nhs_treatment,source:geometry,source:building,roof:direction,source:listed_status,old_website,diet:vegetarian,source:location,lon,contact:website,survey:date,layer,source:area,long_name,alt_name,nhs,source_1,operator,fee,source:building:start_date,wheelchair:description:en,area,opening_hours,contact:phone,addr:housename,name,heritage,website,addr:unit,source:height,listed_status,source:listed,phone,dentist,old_name,source:outline,opening_hours:signed,architect,dispensing,cqc:location_id,landuse,wheelchair,amenity,source:shape,building:flats,addr:suburb,building:min_level,lat,building:level,wikidata,source:postcode,addr:town,emergency,building:levels,image,website2,note,FIXME,source:addr,building:material,payment:visa,toilets,addr:county,source:addr:postcode,toilets:wheelchair,old_shop,building,building:colour,name:gd,url,roof:levels,addr:place,uri,healthcare,telephone,addr:country,heritage:operator
,,,,,,,,79,,,,,,,,,,,,,,,,,Scalford Road,,,,,Melton Mowbray,,,LE13 1JZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8877079,,,,,,,,,,,,,,"Mo-Tu,Th 09:00-13:00,14:00-17:30; We,Fr 09:00-13:00 ""By arrangement""",,,The White House Dental Practice,,http://www.whitehousedentalcare.com/,,,,,+44 1664 562209,,,,,,,,,,dentist,,,,,52.7711972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0976544,,,,,,,,,,,,,,,,,The White House Dental Practice,,https://www.thewhitehousedental.co.uk/,,,,,,,,,,,,,,,dentist,,,,,53.3311865,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,45,,,,,,,,,,,,,,,,,High Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6196046,,,,,,,,,,,,,,Mo-Th 08:30-17:30; Fr 08:30-17:00; Sa-Su off,,,The White House Dental Practise,,,,,,,,,,,,,,,,,dentist,,,,,51.3177584,,,,,,,,,,,,,,,,,,,yes,,,,,,,dentist,,,
,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1922229,,,,,,,,,,,,,,,,,The White House Dental Surgery,,https://www.thewhitehousedentalsurgery.co.uk/,,,,,,,,,,,,,,,dentist,,,,,51.3553243,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.4509880,,,,,,,,,,,,,,,,,The Willows,,,,,,,,,,,,,,,,,dentist,,,,,53.2595385,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1937308,,,,,,,,,,,,,,,,,The Wimbledon Dentist,,,,,,,,,,,,,,,,,dentist,,,,,51.4192655,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4632733,,,,,,,,,,,,,,,,,The ashford Village Dental Practice,,,,,,,+44 1784 253021;+44 1784 258686,,,,,,,,,,dentist,,,,,51.4331266,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.2784601,,,,,,,,,,,,,,,,,The dentist surgery,,,,,,,,,,,,,,,,,dentist,,,,,50.7844244,,,,,,,,,,,,,,,,,,,yes,,,,,,,dentist,,,
,,,,,,,,374,,,,,,,,,,,,,,,,,High Street,,,,,Rochester,,,ME1 1DJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5156352,,,,,,Thorndent Implant and Dental Care,,,,,,,,,,,Thorndike Dental Practice,,http://www.thorndent.co.uk,,,,,+44 1634 817417,,,,,,,,,,dentist,,,,,51.3830231,,,,,,,,http://www.implantuk.com,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.7490222,,,,,,,,,,,,,,,,,Tillicoultry Dental Practice,,,,,,,,,,,,,,,,,dentist,,,,,56.1537931,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,,,,,,survey,,,,,,,,,pub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1900649,,,,,,,,,,,,,,,,,Titchfield Dental Practice,,,,,,,,,The Fourways,,,,,,,,dentist,,,,,53.1593416,,,,,,,,,,,,,,,,,,,yes,,,,,,,dentist,,,
,,,,,,,,37,,,,,,,,,,,,,,,,,Wilton Road,,,,,Bexhill-on-Sea,,,TN40 1HX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4760126,,,,,,,,,,,,,,"Mo-Fr 09:00-13:00, 14:00-18:00",+44 1424 220412,Clarendon,Toad Hall Dental Surgery,,,,,,,,,,,,,,,,no,dentist,,,,,50.8390516,,,,,,3,,,,,,,,,,,,,civic,,,,,,,,,,
,,,,,,,,,,,,,OS_OpenData_VectorMapLocal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9410078,,,,,,,,,,,,,,,,,Toftwood Dental Surgery,,,,,,,,,,,,,,,,,dentist,,,,,52.6660464,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,358a,,,,,,,,,,,,,,,,,Richmond Road,,,,,Twickenham,,,TW1 2DU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3108253,,,,,,,,,,,,,,,+44 20 8831 6870,,Toothbeary - My Child's Dentist,,https://www.toothbearykids.co.uk/,,,,,+44 20 8831 6870,,,,,,,,,,dentist,,,,,51.4549579,,,,,,,,,,,,,,,,,,,yes,,,,,,,dentist,,,
,,,,,,,,,,,,,OS_OpenData_StreetView,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4995060,,,,,,,,,,,,,,,,,Tovey and Little,,,,,,,,,,,,,,,,yes,dentist,,,,,53.6857109,,,,,,,,,,,,,,,,,yes,,yes,,,,,,,dentist,,,
,,,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.3805329,,,,,,,,,,,,,,,,,Tracy Bell Dental,,,,,,,,,,,,,,,,,dentist,,,,,54.3218220,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,21,,,,,,,,,,,,,,,,,Trafalgar Street,,,,,,,,BN1 4EQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1378056,,,,,,,,,,,,,,,,,Trafalgar Dental Practise,,,,,,,,,,,,,,,,,dentist,,,,,50.8281457,,,,,,3,,,,,,,,,,,,,yes,,,,,,,dentist,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.1505831,,,,,,,,,,,,,,,,,Transit Way Dentist,,,,,,,,,,,,,,,,,dentist,,,,,50.4117084,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,86,,,,,,,,,,,,,,,,,Marchmont Street,,,,,London,,,WC1N 1AG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1256058,,,,,,,,,,,,,,Mo-Fr 09:00-17:30,,,Travers Dental Practice,,https://traversdentist.co.uk/,,,,,+442031990135,,,,,,,,,,dentist,,,,,51.5260616,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,87,,,,,,,,,,,,,,,,,Trinity Avenue,,,,,Enfield,,,EN1 1HT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0635924,,,,,,,,,,,,,,,,,Trinity Dental,,http://www.trinitydental.co.uk/,,,,,,,,,,,,,,,dentist,,,,,51.6401730,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,167,,,,,,,,,,,brown,,,,,,Clarence Road,,,,,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0561347,,,,,,,,,,,,,,,,,Trinity Dental Care,,,,,,,+44 20 89854434,,,,,,,,,,dentist,,,,,51.5553820,,,,,,3,,,,,,brick,,,,,,,yes,brown,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4844639,,,,,,,,,,,,,,,,,Trinity House,,,,,,,,,,,,,,,,,dentist,,,,,53.5531139,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,177,,,,,,,,,,,,,,,,,Chorley New Road,,,,,Bolton,,,BL1 4QZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.4485550,,,,,,,,,,,,,,,,,True Dentistry,,,,,,,,,,,,,,,,,dentist,,,,,53.5809177,,,,,,,,,,,,,,,,,,,yes,,,,,,,dentist,,,
,,,,,,,,90,,,,,,,,,,,,,,,,,Heath Road,,,,,Twickenham,,,TW1 4BW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3342982,,,,,,,,,,,,,,,,,Twickenham Dental Care,,,,,,,,,,,,,,,,,dentist,,,,,51.4453771,,,,,,,,,,,,,,,,,,,apartments,,,,,,,dentist,,,
,,,,,,,,239,,,,,,,,,,,,,,,,,Greystoke Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6001273,,,,,,,,,,,,,,,,,Twindent Dental Care,,,,,,,,,,,,,,,,,dentist,,,,,51.5043317,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0100147,,,,,,,,,,,,,,,,,UK Smiles,,,,,,,,,,,,,,,,,dentist,,,,,51.5413283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,9,,,,,,,,,,,,,,,,,Northcourt Avenue,,,,,Reading,,,RG2 7HE,,,,,,,,,,,,,,,,,,,,,,,,,,,OS_OpenData_StreetView,,,,,,-0.9547238,,,,,,,,,,,,,,,,,University Dental Centre,,,,,,,+44 1189759660,,,,,,,,,,dentist,,,,,51.4413978,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,222,,,,,,,,,,,,,,,,,Burgess Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3907170,,,,,,,,,,,,,,,,,University Dental Practice,,,,,,,,,,,,,,,,,dentist,,,,,50.9383974,,,,,,2,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6568611,,,,,,,,,,,,,,,,,Upper Denby Dental Care,,,,,,,,,,,,,,,,,dentist,,,,,53.5613495,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,5,,,,,,,,,,,,,,,,,Church Road,,,,,Upton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0968767,,,,,,,,,,,,,,,,,Upton Dental Practice,,,,,,,,,,,,,,,,,dentist,,,,,53.3850942,,,,,,2,,,,,,,,,,,,,yes,,,,,,,dentist,,,
,,,,,,,,,,,,,,,,,,,,,,,,,London Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0547425,,,,,,,,,,,,,,,,,V.A.S. Dental Care,,,,,,,,,,,,,,,,limited,dentist,,,,,51.4395118,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5951191,,,,,,,,,,,,,,,,,Valley Dental Practice,,,,,,,,,,,,,,,,,dentist,,,,,53.4821856,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,130,,,,,,,,,,,,,,,,,,,,,,,,,CO15 6LX,,,,,,,,,,,,,,,,,,,,,,,,,,,bing,,,,,,1.1676608,,,,,,,,,,,,,,,,,Valley Dental Practice,,,,,,,,,,,,,,,,,dentist,,,,,51.8026905,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Dolton Road,,,,,Southampton,,,SO16 5DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4477561,,,,,,,,,,,,,,,,Veriam,Veriam Dental Surgery Ltd,,http://veriamdental.co.uk/,,,,,,,,,,,,,,,dentist,,,,,50.9366656,,,,,,,,,,,,,,,,,,,yes,,,,,,,dentist,,,
,,dentistry,,,,,,,,,,,,,,,,,,,https://www.facebook.com/vicaragelanedental/,,,,Vicarage Lane,,,,,Haslemere,,,GU27 1LQ,,,,,,,,,,,,,,,,,,reception.vicarage@colosseumdental.co.uk,,,,,,,,,,,,,,,-0.7333386,,,,,,,,,Colosseum Dental UK Limited,,,,,Mo-Tu 09:00-17:30; We 09:00-19:00; Th 09:00-17:30; Fr 09:00-17:00; Sa 09:00-13:00,,,Vicarage Lane Dental Clinic,,https://www.colosseumdental.co.uk/practices/vicarage-lane-dental-clinic,,,,,+44 1428 643503,,,,,,,,,yes,dentist,,,,,51.0889189,,,,,,,,,,,,,,,,,,,yes,,,,,,,dentist,,,
,,,,,,,,103,,,,,,,,,,,,,,,,,Victoria Street,,,,,St Albans,,,AL1 3TJ,,,,,,,,,,,,,,,,,,info@victoriadentalclinic.co.uk,,,,,,,,,,,,,,,-0.3317713,,,,,,,,,,,,,,"Mo-Tu, Th-Fr 09:00-17:30; We 09:00-18:00; Sa 09:00-13:00 ""Private Patients Only""; Su off",,,Victoria Dental Clinic,,http://www.victoriadentalclinic.co.uk/,,,,,+44 1727 853300,,,,,,,,,,dentist,,,,,51.7510404,,,,,,,,,,,,,,,,,,,yes,,,,,,,dentist,,,
,,,,,,,,28,,,,,,,,,,,,,,,,,Victoria Square,,,,,,,,BS8 4EW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6159002,,,,,,,,,,,,,,,,,Victoria Square Dental Practice,,https://www.nhs.uk/ServiceDirectories/Pages/Dentist.aspx?oid=QD8_80722200017005&pid=QD8_80722200017005_de,,,,,,,,,,,,,,,dentist,,,,,51.4549914,,Q26498246,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,2,,,,,,,,,,,,,,,,,Priestthorpe Lane,,,,,Bingley,,,BD16 4ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8323833,,,,,,,,,,,,,,,,,Villa Dental Suite,,http://www.villadentalsuite.co.uk,,,,,,,,,,,,,,,dentist,,,,,53.8540731,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,28,,,,,OS_OpenData_StreetView,,,,,,,,,,,,Station Road,,,,,Birmingham,,,B27 6DN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8217424,,,,,,,,,,,,,,,,,Village Dental Surgery,,,,,,,,,,,,,,,,,dentist,,,,,52.4477561,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,33,,,,,,,,,,,,,,,,,Riding House Street,,,,,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1409135,,,,,,,,,,,,,,,,,Vital Europe,,,,,,,,,,,,,,,,,dentist,,,,,51.5185859,,,,,,,,,,,,,,,,,,,yes,,,,,,,dentist,,,
,,,,,,,,1,,,,,,,,,,,,,,,,,Market Street,,,,,,,,DE7 5QU,,,,,,,,,,,,,Cantelupe House,1880,,,,,,,,,,,,,,,,,,,-1.3082428,,,,,,,,,,,date stone,,,,,,Ward & Allison Dental Practice,,,,,,,,,,,,,,,,,dentist,,,,,52.9702755,,,,,,,,,,,CQC open data,,,,,,,,commercial,,,,,,,,,,
,,,,,,,,,,,,,OS_OpenData_StreetView,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8357578,,,,,,,,,,,,,,,,,Ward End Dental Practice,,,,,,,,,,,,,,,,,dentist,,,,,52.4948556,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5509295,,,,,,,,,,,,,,,,Warrington House,Warrington House Dental Practice,,,,,,,,,,,,,,,,,dentist,,,,,51.4338455,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1330114,,,,,,,,,,,,,,,,,Warwick Lodge,,,,,,,,,,,,,,,,,dentist,,,,,51.3697927,,,,,,,,,,,,,,,,,,,yes,,,,,,,dentist,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9734343,,,,,,,,,,,,,,,,,Watercress Dental House,,,,,,,,,,,,,,,,,dentist,,,,,51.1464743,,,,,,2,,,,,,plaster,,,,,,,yes,cream,,,,,,,,,
,,,,,,,,56,,,,,Bing,,,,,,,,,,,,Watling Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5563619,,,,,,,,,,,,,,,,,Watling Street Dental Care,,www.watlingstreetdental.com,,,,,+441634576688,,,,,,,,,,dentist,,,,,51.3729915,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,103,,,,,,,,,,,,,,,,,Welland Vale Road,,,,,Corby,,,NN17 2AW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7084317,,,,,,,,,,,,,,,,,Welland Vale Road Dental Surgery,,,,,,,,,,,,,,,,,dentist,,,,,52.5019281,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,GB,
,,,,,,,,,,,,,Warwicks CC Aerial Imagery 2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5923337,,,,,,,,,,,,,,,,,Wellesbourne Dental Surgery,,,,,,,,,,,,,,,,,dentist,,,,,52.1960608,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,103-105,,,,,,,,,,,,,,,,,Midland Road,,,,,Wellingborough,,,NN8 1LU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6867931,,,,,,,,,,,,,,"Mo-Th 08:30-13:00,14:00-18:00; Fr 08:30-13:00,14:00-17:00",,,Wellingborough Dental Surgery,,www.wellingboroughdentalsurgery.co.uk,,,,,+44 1933 228956,,,,,,,,,,dentist,,,,,52.3014741,,,,,,,,,,,,,,,,,,,commercial,,,,,,,,,GB,
,,,,,,,,47,,,,,,,,,,,,,,,,,High Street,,,,,Wellington,,,TA21 8QY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.2261376,,,,,,,,,,,,,,,,,Wellington Dental Practice,,,,,,,,,,,,,,,,,dentist,,,,,50.9801822,,,,,,2,,,,,,,,,Somerset,,,,yes,,,,,,,dentist,,GB,
,,,,,,,,17,,,,,Bing,,,,,,,,,,,,Wellington Road,,,,,Dereham,,,NR19 2BP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9422539,,,,,,,,,,,,,,,,Wellington House,Wellington House Dental Practice,,https://www.wellingtonhousedental.co.uk/,,,,,,,,,,,,,,,dentist,,,,,52.6823323,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,166,,,,,survey,,,,,,,,,,,,Loughborough Road,,,,,,,,NG2 7JE,,,,,,,,,,,1-206165009,,,,,,,,,,,,,,,,,,,,,,-1.1384599,,,,,,,,,,,,,,,,,West Bridgford Orthodontic Centre,,,,,,,,orthodontist,,,,,,,,,dentist,,,,,52.9255320,,,,,,,,,,,CQC Open Data,,,,,,,,yes,,,,,,,,,,
,,,,,,,,7,,,,,,,,,,,,,,,,,Derby Road,,,,,Croydon,,,CR0 3SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1035292,,,,,,,,,,,,,,,,,West Croydon Dental Practice,,,,,,,,,,,,,,,,,dentist,,,,,51.3779889,,,,,,,,,,,,,,,,,,,retail,,,,,,,dentist,,,
,,,,,,,,104,,,,,,,,,,,,,,,,,Conway Road,,,,,Colwyn Bay,,,LL29 7LL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.7358417,,,,,,,,,,,,,,,,,West End Dental,,,,,,,,,,,,,,,,,dentist,,,,,53.2985068,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,,,,,,bing,,,,,,,,,,,,West Heath Road,,,,,Birmingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9611094,,,,,,,,,,,,,,,,,West Heath Dental Practice,,,,,,,,,,,,,,,,,dentist,,,,,52.4009808,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,3,,,,,,,,,,,,,,,,,The Precinct,,,,,Bognor Regis,,,PO21 5SB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7012333,,,,,,,,,,,,,,"Mo-Th 08:30-17:00, Fr 08:30-15:00",,,West Meads Dental Surgery,,https://www.nhs.uk/Services/dentists/Overview/DefaultView.aspx?id=26852,,,,,,,,,,,,,,,dentist,,,,,50.7882344,,,,,,,,,,,,,,,,,,,yes,,,,,,,dentist,,,
,,,,,,,,2,,,,,Bing,,,,,,,,,,,,West Square,,,,,Maldon,,,CM9 5QX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6747847,,,,,,,,,,,,,,,,,West Square Dental Practice,,,,,,,,,,,,,,,,,dentist,,,,,51.7311497,,,,,,,,,,,,,,,,,,,yes,,,,,,,dentist,,GB,
,,,,,,,,,,,,,bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6649351,,,,,,,,,,,,,,,,,West Street Dental Practice,,,,,,,,,,,,,,,,,dentist,,,,,51.9173063,,,,,,,,,,,,,,,,,,,yes,,,,,,,dentist,,,
,,,,,,,,64,,,,,survey,,,,,,,,,,,,Saddleworth Road,,,,,Halifax,,,HX4 8AG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8551919,,,,,,,,,,,,,,,,,West Vale Dental Surgery,,,,,,,,,,,,,,,,,dentist,,,West Vale,,53.6868210,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,GB,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.6770776,,,,,,,,,,,,,,"Mo-Fr 09:00-13:00, 13:30-17:30",,,West View Dental Practice,,,,,,,,,,,,,,,,,dentist,,,,,54.2200999,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,5a,,,,,Bing,,,,,,,,,,,,Alum Chine Road,,,,,,,,BH4 8DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9014745,,,,,,,,,,,,,,,,,Westbourne Dental Practice,,,,,,,,,,,,,,,,,dentist,,,,,50.7216276,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,18,,,,,,,,,,,,,,,,,Chepstow Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1953504,,,,,,,,,,,,,,,,,Westbourne Grove Dental Centre,,https://www.westbournegrovedental.co.uk/,,,,,+44 20 72291730,,,,,,,,,,dentist,,,,,51.5146265,,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,
,,,,,,,,269a,,,,,,,,,,,,,,,,,Southmead Road,,,,,,,,BS10 5EL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5985298,,,,,,,,,,,,,,,,,Westbury Dental Care,,,,,,,,,,,,,,,,,dentist,,,,,51.4966715,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,10,,,,,,,,,,,,,,,,,High Street,,,,,Bristol,,,BS9 3DU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6180953,,,,,,,,,,,,,,,,,Westbury Smiles,,,,,,,,,The co-operative bank,,,,,,,,dentist,,,,,51.4934452,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,406-408,,,,,survey,,,,,,,,,,,,Westdale Lane West,,,,,Nottingham,,,NG3 6DG,,,,,,,,,,,,,,,,,,info@westdaledental.com,,,,,,,,,,,,,,,-1.1148757,,,,,,,,,,,,,,,,,Westdale Dental,,https://www.westdaledental.com/,,,,,+44 115 960 3572,,,,,,,,,,dentist,,,Mapperley,,52.9843760,,,,,,,https://www.mapillary.com/map/im/HsHYH9bzd9niwEzaO46z2A,,,,FHRS Open Data,,,,,,,,service,,,,,,,,,,
,,,,,,,,13,,,,,survey,,,,,,,,,,,,West Street,,,,,Warwick,,,CV34 6AB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5901915,,,,,,,,,,,,,,,,,Westgate Dental Practice,,,,,,,,,,,,,,,,,dentist,,,,,52.2796727,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,5-6,,,,,,,,,,,,,,,,,Weston Square,,,Weston Pharmacy,,,,,SK11 8SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.1589072,,,,,,,,,,,,,,,,,Weston Dental,,,,,,,+44 1625 423465,,,,,,,,,,dentist,,,,,53.2556673,,,,,,,,,,,,,,,,,,,yes,,,,,,,dentist,,,
,,,,,,,,1,,,,,,,,,,,,,,,,,Cresta Drive,,,,,,,,WA7 4RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.7397738,,,,,,,,,,,,,,,,,Weston Dental Centre,,,,,,,,,,,,,,,,,dentist,,,,,53.3211369,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4105418,,,,,,,,,,,,,,,,,Westrow Dental Surgery,,,,,,,,,,,,,,,,,dentist,,,,,50.9163717,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,130,,,,,OS_OpenData_StreetView;survey,,,,,,,,,,,,Whitaker Road,,,,,Derby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4948430,,,,,,,,,,,,,,,,,Whitaker Dental Practice,,http://www.whitakerdental.co.uk/,,,,,,,,,,,,,,,dentist,,,,,52.9093017,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,GB,
