health_facility:type,rating,maxspeed,healthcare:speciality,building:part,man_made,contact:postcode,social_facility,lon,abbreviation,payment:cash,currency:others,postal_code,rooms,smoking,health_specialty:ophthalmology,source:position,contact:yelp,network,is_in,addr:housenumber,toilets,alt_name_1,source:housenumber,electricity,mapillary,addr:state,name:de,source,source:metrics,source_date,capacity:disabled,covered,image,step_count,fax,lit,tower:type,health_specialty:general_surgery,short_name,building:roof,ref:lda,fixme,leisure,lunch,description:de,historic,foot,emergency:contact:phone,currency:EUR,tourism,wheelchair:description,wikimedia_commons,addr:street,architect:wikipedia,contact:facebook,name:en,contact:fax,addr:city,designation,level,ref,notes,donation:compensation,lastcheck,roof:orientation,nursery,health_specialty:obstetrics,staff_count:physician,addr:postcode,roof:material,source:outline,internet_access,payment:mastercard,int_name,building:roof:shape,max_age,capacity:beds,rd_do:kh,contact:google_plus,architect:wikidata,BLfD:criteria,ramp,parking,loc_name,health_specialty,sport,building:fireproof,source:addr,capacity,power,lda:criteria,old_name:-1950,hospital_type:de,section,operational_status,wikipedia,leaf_type,access,religion,contact:youtube,internet,alt_website,check_date,name:zh,email,highway,name:etymology:wikidata,note:de,source:maxspeed,isced:level,barrier,contact:email,denomination,roof:shape,handrail:center,source:start_date,building:use,contact:twitter,health_specialty:internal_medicine,min_age,health_specialty:pulmonology,health_specialty:psychosomatic,name:hsb,tracktype,building:obm,source:geometry,ref_heritage,source:phone,internet_access:fee,building:roof:colour,local_name,toilets:wheelchair,old_short_name,health_amenity:type,comment,tunnel,opening_hours:visitors,loc_ref,handrail,old_name:-2006,building:height,heritage:website,contact:website,roof:colour,layer,height,source:date,long_name,alt_name,institution:support,contact:country,operator,contact:city,use,fee,blood:whole,service,area,opening_hours,hospital,contact:phone,addr:housename,elevator,name,smoothness,blood:plasma,is_in:county,heritage,ref:BLfD,park_ride,start_date,website,addr:unit,name:ar,lanes,health_specialty:plastic_surgery,contact:housenumber,nohousenumber,brand,vehicle,telephone,ref:isil,phone,surface,old_name,wheelchair:access,heritage:ref,building:min_level,name:hr,abandoned:landuse,internet_access:operator,building:walls,abandoned,maxheight,member_of,castle_type,type,healthcare:speciality:de,health_specialty:optometry,female,aeroway,architect,ele,wikipedia:de,maxweight:signed,landuse,old_name:1940,wheelchair,bridge,amenity,public_building,opening_hours:emergency,operator:type,religion:wikidata,contact:xing,reg_name,addr:suburb,official_name,payment:giro_card,short_name:de,blood:platelets,wikidata,social_facility:for,contact:foursquare,ramp:stroller,emergency,addr:district,year_of_construction,building:levels,health_specialty:surgery,website2,note,kvl_hro:type,name:fr,contact:street,opening_hours:office,nat_ref,contact:phone:emergency,disused:amenity,name:nl,description,building:material,oneway,fence_type,payment:visa,stars,UntereDenkmalbehörde:inscription_date,name:ru,payment:maestro,lat,medical_system:western,building,building:colour,parking:lane:right,natural,staff_count:nurse,noaddress,url,roof:levels,health_specialty:gynaecology,dog,beds,building:levels:underground,cutting,addr:place,healthcare,addr:country,heritage:operator,operator:wikidata
,,,,,,,,6.0970202,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kurbrunnenstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reha-Klinik An der Rosenquelle,,,,,,,,https://www.marienhospital.de/de/reha/uebersicht,,,,,,,,,,,+49 241 6007 0,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,50.7662220,,,,,,,,,,,,,,,,rehabilitation,,,
,,,,,,,,7.6649176,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paulmannshöher Straße,,,,,Lüdenscheid,,,,,,,,,,,58515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reha-Klinik Lüdenscheid,,,,,,,,https://www.reha-mk.de/RehaLuedenscheid/RehaLuedenscheid.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/Reha-Klinik-L%C3%BCdenscheid-269473086516612,,,,,,,,,,,,,,,,,,,51.2094991,,yes,,,,,,,,,,,,,,,DE,,
,,,,,,,,8.3305891,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eichenweg,,,,,Lippstadt,,,,,,,,,,,59556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reha-Klinik Panorama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.7173737,,yes,,,,,,,,,,,,,,,DE,,
,,,,,,,,8.3295301,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eichenweg,,,,,Lippstadt,,,,,,,,,,,59556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reha-Klinik Panorama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.7174074,,yes,,,,,,,,,,,,,,,DE,,
,,,internal,,,,,10.2772870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klinikverbund Kempten Oberallgäu,,,,,,,,,,,,Reha-Klinik Sonthofen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,47.5085579,,,,,,,,,,,,,,,,hospital,,,
,,,,,,,,9.4857079,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Siebenkreuzerweg,,,,,Bad Saulgau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reha-Klinik Waldburg-Zeil,,,,,,,,http://www.rehabilitationsklinik-saulgau.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,48.0146808,,hospital,,,,,,,,,,,,,,,,,
,,,,,,,,11.0905672,,,,,,,,,,,,4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rottlebener Straße,,,,,Bad Frankenhausen/Kyffhäuser,,,,,,,,,,,06567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reha-Klinik am Kyffhäuser für Kinder und Jugendliche,,,,,,,,https://www.kinderreha-kyffhaeuser.de/,,,,,,,,,,,+49 34671 6630,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.3607770,,,,,,,,,,,,,,,,,,,
,,,,,,,,8.4757801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reha-Klinik der KVB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,50.1736374,,hospital,,,,,,,,,,,,,,,,,
,,,,,,,,8.4744331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reha-Klinik der KVB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.1730118,,apartments,,,,,,,,,,,,,,,,,
,,,,,,,,8.6538609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klinik Schwarzwald,,,,,,,,,,,,,,,Reha-Zentrum Schömberg,,,,,,,,www.klinik-schwarzwald.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7982166,,,,,,,,,,,,,,,,,,,
,,,,,,,,8.4987774,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,RPK,,,,,,,,,,,,,,Guttmannstraße,,,,,Karlsbad,,,,,,,,,,,76307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rehabilitationseinrichtung für für psychisch Kranke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,Langensteinbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.9026025,,yes,,,,,,,,,,,,,,,DE,,
,,,,,,,,11.7193436,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Badepark,,,,,Schönebeck,,,,,,,,,,,39218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,Waldburg-Zeil Kliniken,,,,,,,,,,,,Rehabilitationsklinik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.9982688,,yes,,,,,,,,,,,,,,,,,
,,,,,,,,11.6509343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rehabilitationsklinik Auental,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.3688513,,,,,,,,,,,,,,,,,,,
,,,,,,,,9.9034991,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Karl-Wilhelm-Heck-Straße,,,,,,,,,,,,,,,,88410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rehabilitationsklinik Bad Wurzach,,Rehabilitationsklinik Bad Wurzach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.9115467,,yes,,,,,,,,,,,,,,rehabilitation,,,
,,,,,,,,8.1892654,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oberkatzensteig,,,,,Schönwald im Schwarzwald,,,,,,,,,,,78141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rehabilitationsklinik Katharinenhöhe,,,,,,,,https://www.katharinenhoehe.de/,,,,,,,,,,,+49 7723/65 03 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0934225,,hospital,,,,,,,,,,,,,,,,,
,,,,,,,,8.4681478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rehabilitationsklinik Sonnhalde,,,,,,,,https://www.rehaklinik-sonnhalde.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,47.9497887,,,,,,,,,,,,,,,,rehabilitation,,,
,,,,,,,,8.1886076,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Am Werscher Berg,,,,,,,,,,,,,,,,49143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.klinik-werscherberg.de/,,,,,,,,,AWO Bezirksverband Weser-Ems e.V.,,,,,,,,,+49 5402-406-0,,,Rehabilitationsklinik Werscherberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.2402582,,,,,,,,,,,,,,,,rehabilitation,,,
,,,,,,,,7.1827621,,,,,,,,,,,,70,,,,,,,,,,,,,,,+49 2204 859119,,,,,,,,,,,,,,,,,,Friedrich-Ebert-Straße,,,,,Bergisch Gladbach,,,,,,,,,,,51429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,info@reha-bensberg.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rehaklinik Bensberg,,,,,,,,www.reha-bensberg.de,,,,,,,,,,,+49 2204 8590,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,Rehabilitationsklinik Bensberg,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,50.9615961,,yes,,,,,,,,,,,,,,,,,
rehabilitation,,,,,,,,8.1120809,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Falkauer Straße,,,,,Feldberg,,,,,,,,,,,79868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rehaklinik Feldberg für Mutter-Vater-Kind,,,,,,,,https://www.kur.org/kliniken/klinik-feldberg.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited,,hospital,,,,,,,Altglashütten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.8560667,,apartments,,,,,,,,,,,,,,,DE,,
,,,,,,,,7.7305186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rehaklinik Kandertal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,Umriss geschätzt,,,,,,,,,,,,,,,,,,47.7820748,,,,,,,,,,,,,,,,,,,
,,,,,,,,7.7251585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rehaklinik Kandertal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.7828417,,,,,,,,,,,,,,,,,,,
,,,,,,,,10.1099391,,,,,,,,,,,,4,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,Überruh,,,,,Isny im Allgäu,,,,,,,,,,,88316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rehaklinik Überruh,,,,,,,,https://www.rehaklinik-ueberruh.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.6810974,,hospital,,,,,,,,,,,,,,hospital,,,
,,,,,,,,12.8980559,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herkommerstraße,,,,,,,,,,,,,,,,83457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rehazentrum Bayerisch Gmain - Klinik Hochstaufen - Deutsche Rentenversicherung Bund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,47.7190786,,yes,,,,,,,,,,,,,,,,,
,,,,,,,,7.1161105,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Burger Landstraße,,,,,Solingen,,,,,,,,,,,42659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rehazentrum Burgerland,,,,,,,,www.burgerland.de,,,,,,,,,,,+49 212 382060,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1596638,,yes,,,,,,,,,,,,,,hospital,DE,,
,,,,,,,,11.5625090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rehazentrum Isarwinkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,47.7572489,,yes,,,,,,,,,,,,,,,,,
,,,,,,,,7.0051432,,,,,,,,,,,,26,,,,,,,,yahoo,,,,,,,,,,,,,,,,,,,,,,,,,An St. Remigius,,,,,Leverkusen,,,Remigius-Krankenhaus-Opladen,,,,,,,,51379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Remigius-Krankenhaus-Opladen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,51.0683528,,hospital,,,,,,,,,,,,,,,DE,,
,,,,,,,,9.5285794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rems-Murr-Kliniken gGmbH,,,,,,,,,,,,Rems-Murr-Klinik Schorndorf,,,,,,,,https://www.rems-murr-kliniken.de/,,,,,,,,,,,+49 7181 67-0,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7965681,,,,,,,,,,,,,,,,,,,
,,,,,,,,9.3923020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Am Jakobsweg,,,,,Winnenden,,,,,,,,,,,71364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rems-Murr-Klinikum Winnenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.8712739,,,,,,,,,,,,,,,,,,,
,,,neurology,,,,,8.8538183,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heinrich-Glücklich-Straße,,,,,Grasellenbach,,,,,,,,,,,64689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Residenz Leben am Wald GmbH,,,,,,,,,,,,Residenz Leben am Wald,,,,,,,,http://residenz-law.de/fileadmin/start/start.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.6295079,,,,,,,,,,,,,,,,hospital,,,
therapy,,,psychiatry,,,,,7.9389350,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schneckenhalde,,,,+49 7761 5600105,Bad Säckingen,,,,,,,,,,,79713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customers,,,,,,,,,,,,,,info@rhein-jura-klinik.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.rhein-jura-klinik.de,,,,,,,,,,,,,,,,,,+49 7761 56000,,,Rhein-Jura Klinik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,"Krankenhaus statt Klinik, da sonst nicht in Karte dargestellt",,,,,,,,,,,,,,,,,,47.5617404,yes,hospital,,,,,,,,,,,,,,clinic,DE,,
,,,,,,,,6.1409664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.rheinmaasklinikum.de/,,,,,,,,,Rhein-Maas Klinikum GmbH,,,,,,,,,+49 2405 620,,,Rhein-Maas Klinikum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,50.8144428,,,,,,,,,,,,,,,,hospital,,,
,,,,,,,,6.4365605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rheinische Landesklinik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1700078,,,,,,,,,,,,,,,,,,,
,,,,,,,,7.2223224,,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rheinklinik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.6446349,,yes,,,,,,,,,,,,,,,,,
,,,,,,,,6.6904281,,,,,,,,,,,,68-76,,,,,,,,,,,,,,,+49 2131 274158,,,,,,,,,,,,,,,,,,Hafenstraße,,,,,Neuss,,,,,,,,,,,41460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rheintorklinik@lukasneuss.de,,,Chirurgisch-Orthopädisches Fachkrankenhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rheintor-Klinik,,,,,,,,https://rheintorklinik.de/,,,,,,,,,,,+49 2131 26950,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.2022922,,yes,,,,,,,,,,,,,,hospital,DE,,
,,,,,,,,8.7997478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rheumaklinik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.2013031,,,,,,,,,,,,,,,,,,,
,,,,,,,,6.0913916,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Burtscheider Markt,,,,,Aachen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rheumaklinik Aachen,,,,8,,,,https://schwertbad-aachen.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.7619839,,yes,,,,,,,,,,,,,,rehabilitation,DE,UntereDenkmalbehörde,
,,,,,,,,8.2458061,,,,,,,,,,,,5,,,,,,,,Aerowest,,,,,,,,,,,,,,,,,,,,,,,,,Rotenbachtalstraße,,,,,Baden-Baden,,,,,,,,,,,76530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+49 7221 352-0,,,Rheumazentrum,,,,,,,,https://www.acura-kliniken.com/baden-baden/rheumazentrum/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,48.7640748,,yes,,,,,,,,,,,,,,hospital,DE,,
