shop,health_facility:type,office,building:part,indoor,payment:alipay,payment:cash,currency:others,postal_code,language:tr,source:outline,construction_year,source:position,addr:housenumber,toilets,payment:debit_cards,payment:unionpay,addr:state,name:de,source,image,fax,survey:date,note:de,building:roof,ref:lda,contact:facebook,historic,currency:EUR,tourism,wikimedia_commons,addr:street,delivery,source:name,fixme,contact:fax,name,wheelchair:description,level,addr:postcode,roof:material,website:operator,payment:credit_cards,payment:contactless,lastcheck,roof:orientation,internet_access,payment:mastercard,opening_hours:text,house,designation,roof:height,owner,BLfD:criteria,fixme:wikipedia,payment:american_express,source:addr,payment:maestro,network,lda:criteria,internet_access:fee,wikipedia,access,ref:Alsdorf,check_date,language:en,ref,email,building:height,contact:email,opening_hours:lastcheck,roof:shape,building:use,tenant,atm,source:geometry,addr:city,source:building,language:de,toilets:wheelchair,drive_through,lon,contact:website,roof:colour,layer,height,phone:mobile,alt_name,operator,ele,emergency:iodine_tablets,wheelchair:description:en,area,opening_hours,payment:jcb,contact:phone,addr:housename,check-date,heritage,ref:BLfD,type,start_date,website,addr:unit,payment:ep_geldkarte,lfd:criteria,brand,source:date,phone,old_name,smoking,payment:cryptocurrencies,payment:account_cards,opening_hours:signed,internet_access:operator,room,tunnel,roof,wheelchair:description:de,buildingpart,dispensing,wheelchair,inscription,amenity,operator:type,addr:hamlet,addr:suburb,payment:discover_card,wikidata,payment:notes,language:ru,payment:v_pay,medical_system:western,addr:district,payment:girocard,building:levels,payment:visa_debit,surveillance,note,demolished,opening_hours:check_date,ref:lfd,description,building:material,healthcare,payment:visa,building:architecture,lat,source:metrics,3dr:type,building,building:colour,payment:coins,url,roof:levels,source:address,source:addr:housenumber,payment:diners_club,year_of_construction,addr:country,heritage:operator
,,,,,,,,,,,,,,,,,,,bing,,,,,,,,,,,,,,,,,Sonnen-Apotheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6206142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,50.2835785,,,yes,,,,,,,,,,
,,,,,,,,,,,,,128,,,,,,,,,,,,,,,,,,Strandallee,,,,,Sonnen-Apotheke,,,23683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scharbeutz,,,,,10.7558772,,,,,,,Konrad Baumann,,,,,"Mo-Fr 08:00-13:00, 14:00-18:30; Sa 08:30-13:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,54.0284646,,,,,,,,,,,,DE,
,,,,,,,,,,,,,59,,,,,,,,,,,,,,heritage,,,,Karl-Liebknecht-Straße,,,,,Sonnen-Apotheke,,,04275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leipzig,,,,,12.3738521,,,,,,,,,,,,Mo-Fr 08:00-18:30; Sa 08:00-13:00,,,,,4,,,,,,,,,,,,,,,,,,,,,,,no,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,51.3251770,,,apartments,,,,,,,,,DE,lfd
,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,Kirchplatz,,,,,Sonnen-Apotheke,,,32130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,apotheke@kosmiky.de,,,,,,,Enger,,,,,8.5581935,,,,,,,Jens Kosmiky e.Kfm.,,,,,"Mo-Tu 08:00-13:00, 15:00-18:30;We 08:00-13:00;Th-Fr 08:00-13:00, 15:00-18:30;Sa 08:30-13:00",,+49 5224 2330,,,,,,,https://www.sonnen-apo-enger-app.de/,,,,,,,,,,,,,,,,,,yes,limited,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,52.1393487,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,Bahnhofstraße,,,,,Sonnen-Apotheke,,,94538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fürstenstein,,,,,13.3350252,,,,,,,,,,,,,,,,,,,,,https://www.sonnen-apotheke-fuerstenstein.de/,,,,,,,,,,,,,,,,,,no,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,48.7165939,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,17,,,,,,,,+49 6441-981906,,,,,,,,,,Hauptstraße,,,,,Sonnen-Apotheke,,,35614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aßlar,,,,,8.4637893,,,,,,,Dr. Mazen Ottallah e.Kfm.,,,,,"Mo-Fr 08:00-12:30,14:00-18:00; Sa 08:00-12:30",,,,,,,,,https://www.sonnen-apotheke-asslar.de/,,,,,,+49 6441-81717,,,,,,,,,,,,,yes,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,50.5897015,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,Aiblinger Straße,,,,,Sonnen-Apotheke,,,83620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feldkirchen-Westerham,,,,,11.8344506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,47.8993792,,,house,,,,,,,,,DE,
,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,Radolfzeller Straße,,,,,Sonnen-Apotheke,,,78476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allensbach,,,,,9.0613481,,,,,,,,,,,,,,,,,,,,,https://www.sonnen-apotheke-allensbach.de/,,,,,,+4975335040,,,,,,,,,,,,yes,limited,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,47.7185814,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,Hindenburgstraße,,,,,Sonnen-Apotheke,,,27442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gnarrenburg,,,,,9.0038296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,53.3805999,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,28,,,,,,,,+49 4828 962287,,,,,,,,,,Dorfstraße,,,,,Sonnen-Apotheke,,,25566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lägerdorf,,,,,9.5747264,,,,,,,Berrit Kühl,,,,,Mo-Fr 08:30-12:15; Tu-We 14:00-18:00; Mo 14:00-18:30; Th 14:00-18:30; Fr 14:00-18:00; Sa 08:30-12:00,,,,,,,,,,,,,,,+49 4828 9139,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,53.8830356,,,yes,,,,,,,,,,
,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,Lindenstraße,,,,,Sonnen-Apotheke,,,50181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bedburg,,,,,6.5747587,,,,,,,,,,,,"Mo-Fr 08:30-13:00,14:30-18:30, Sa 09:00-14:00",,,,,,,,,http://www.sonnen-apotheke-bedburg.de/,,,,,,,,,,,,,,,,,,,yes,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,50.9945386,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,Kronenstraße,,,,,Sonnen-Apotheke,,,53347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alfter,,,,,7.0121858,,,,,,,,,,,,"Mo-Fr 07:30-13:00, 14:30-19:00; Sa 08:00-13:00",,,Sonnenapotheke,,,,,,http://www.sonnenapotheke-alfter.de/,,,,,,,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,50.7375191,,,yes,,,,,,,,,,
,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,Hauptstraße,,,,,Sonnen-Apotheke,"Zugang stufenlos, Lieferservice",,83112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frasdorf,,,no,,12.2875503,,,,,,,,,,,,"Mo-Fr 08:00-12:30,14:00-18:00; Sa 08:00-12:00",,,,,,,,,https://www.apotheke-frasdorf.de/,,,,,,+49 8052 1681,,,,,,,,,,,,,yes,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,47.8036757,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,Hauptstraße,,,,,Sonnen-Apotheke,,,66482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zweibrücken,,,,,7.3621501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,pharmacy,,,49.2490630,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,7a,,,,,,,,,,,,,,,,,,Hauptstraße,,,,,Sonnen-Apotheke,,,79793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wutöschingen,,,,,8.3663985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,pharmacy,,,47.6604275,,,yes,,,,,,,,,,
,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,Stuttgarter Straße,,,,,Sonnen-Apotheke,,,71701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwieberdingen,,,,,9.0768582,http://www.sonnen-apo-schwieberdingen.de/,,,,,,Karlheinz Gaim,,,,,"Mo-Fr 08:15-12:30,14:30-18:30; Sa 08:00-12:30",,+49 7150 32933,,,,,,,,,,,,,,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,48.8763901,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,85,,,,,,NRW Atlas ALK Vektor,,,,,,,,,,,,Altenhöfener Straße,,,,,Sonnen-Apotheke,,,44623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2291249,,,,,,,,,,,,"Mo,Tu,Th,Fr 08:00-18:00; We,Sa 08:00-12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,4,,,,,,,,,,,,51.5286195,,,retail,,,,1,,,,,,
,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,Hauptstraße,,,,,Sonnen-Apotheke,,,76846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hauenstein,,,,,7.8547015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,pharmacy,,,49.1918114,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sonnen-Apotheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mansard,,,,,,,,,,14.0045328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,51.5963172,,,yes,,,,,,,,,,
,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,Dammstraße,,,,,Sonnen-Apotheke,,,14798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Havelsee,,,,,12.4564076,,,,,,,Astrid Lorenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,52.4964899,,,yes,,,,,,,,,,
,,,,,,,,,,,,,73,,,,,,,,,,,,,,,,,,Birkenallee,,,,+49 9131 202124,Sonnen-Apotheke,,,91088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bubenreuth,,,,,11.0095229,http://www.sonnen-apotheke-bubenreuth.de,,,,,,,,,,,Mo-Fr 08:00-19:00; Sa 09:00-13:00,,+49 800 3883884; +49 9131 26611,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,49.6201593,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,264,,,,,,,,,,,,,,,,,,Bielefelder Straße,,,,,Sonnen-Apotheke,,,32758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detmold,,,,,8.8395750,,,,,,,,,,,,"Mo,Tu,Th,Fr 08:30-13:00,15:00-18:30; We,Sa 08:30-13:00",,,,,,,,,http://www.apotheken-umschau.de/apotheken/Deutschland/32758/Detmold-Sonnen-Apotheke.html,,,,,,+49 5231 66355,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,51.9451302,,,yes,,,,,,,,,,
,,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,Lessingstraße,,,,,Sonnenapotheke,,,39218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schönebeck,,,,,11.7207351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,52.0180360,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,Sonnenapotheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5993191,,,,,,,Dr. Horst Fode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,51.4945656,,,yes,,,,,,,,,,
,,,,,,,,,,,,,7a,,,,,,,,,,,,,,,,,,Oberpforte,,,,,Sonnenapotheke,,,61231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bad Nauheim,,,,,8.7478376,,,,,,,,,,,,,,,,,,,,,,,,,,,+49 6032 82033,,,,,,,,,,,,yes,,,pharmacy,,,Steinfurth,,,,,,,,,,,,,,,,,,,,,50.3997952,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hauptstraße,,,,,Sonnenapotheke,,,87466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oy-Mittelberg,,,,,10.4532888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,47.6459375,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,Eschstraße,,,,,Sonnenapotheke,,,48703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stadtlohn,,,,,6.9163725,http://www.sonnen-apotheke-stadtlohn.de,,,,,,Jürgen Beimesche,,,,,"Mo-Fr 08:30-12:30,14:30-18:30; Sa 08:30-12:30",,+49 2563 3132,,,,,,,,,,,,,,,,,,,,,,,,,yes,limited,,pharmacy,,,,,,,,,,,,,,,,,,,,,pharmacy,,,51.9918886,,,apartments,,,,,,,,,DE,
,,,,,,,,,,,,,63,,,,,,,,,,,,,,,,,,Adenauerstraße,,,,,Sonnenapotheke,,,33184,,,,,,,,,,,,,,,,,NRW-Atlas: ALKIS,,,,,,,,2019-09-20,,,,,,,,,,,,Altenbeken,,,,,8.9423597,,,,,,,Martina Fastabend,,,,,"Mo-Fr 08:30-13:00,14:30-18:30;We 08:30-13:00,Sa 08:30-12:30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,51.7638798,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,Nienburger Straße,,,,+49 5446 4152,Sonnentau-Apotheke,,,49453,,,,,2018-04-26,,,,,,,,,,,,,,,,,,,,,,,,,sonnentau-apotheke@t-online.de,,,,,,,Rehden,,,,,8.4811572,https://www.sonnentau-apotheke.de/,,,,,,,,,,,"Mo,Tu,Th,Fr 08:00-12:30,14:30-18:30; We,Sa 08:00-12:30",,+49 5446 4151,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,52.6104206,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,63,,,,,,,,+49 6095 995627,,,,,,,,,,Würzburger Straße,,,,,Spessart Apotheke,,,63856,,,,,,,,,,,,,,,,,,,,,,,,,,,,contact@spessart-apotheke-bessenbach.de,,,,,,,,,Bessenbach,,,,,9.2421708,,,,,,,,,,,,Mo-Fr 08:30-18:30; Sa 08:30-13:00,,,,,,,,,https://www.spessart-apotheke-bessenbach.de/,,,,,,+49 6095 995625,,,,,,,,,,,,,no,,pharmacy,,,Straßbessenbach,,,,,,,,,,,,,,,,,,,,,49.9606505,,,yes,,,,,,,,,,
,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,Wilhelm-Leuschner-Straße,,,,+49 6155 878520,Spitzweg Apotheke,,,64347,roof_tiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,info@spitzweg-apo.com,,gabled,,,,,Griesheim,,,,,8.5587033,https://spitzweg-apotheke-griesheim.de,#696969,,,,,Enrico Kappus,,,,,Mo-Fr 07:30-19:30; Sa 08:00-14:00,,+49 6155 87850,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,49.8598983,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,38,,,,,,"Datenquelle: LGL, www.lgl-bw.de",,,,,,,,,,,,Fritz-Boehle-Straße,,,,,Spitzweg-Apotheke,"1 Stufe, man kann sich per Handzeichen bemerkbar machen. Es wird einem gerne geholfen.",,79312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emmendingen,,,,,7.8602459,,,,,,,,,,,,"Mo-Fr 08:30-13:00,14:30-18:30; Sa 09:00-13:00",,,,,,,,,,,,,,,+49 7641 51191,,,,,,,,,,,,,limited,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,48.1097091,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,11/1,,,,,Spitzweg-Apotheke,,,,,,,,,,,,,Felix-Dahn-Straße,,,,,Spitzweg-Apotheke,,,70597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stuttgart,,,,,9.1705559,,,,,,,,,,,,"Mo-Fr 08:30-18:30, Sa 08:30-13:00",,,,,,,,,http://www.spitzweg-apotheke-stuttgart.de/,,,,,,+49 711 766465,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,pharmacy,,,48.7485650,,,yes,,,,,,,,,,
,,,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,Stedinger Straße,,,,,Spitzweg-Apotheke,,,27753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delmenhorst,,,,,8.6307085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,53.0578905,,,retail,,,,,,,,,,
,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,Jahnstraße,,,,,St. Barbara Apotheke,,,34582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borken (Hessen),,,,,9.2810684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,51.0481718,,,yes,,,,,,,,,,
,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,Brühlstraße,,,,,St. Barbara Apotheke,,,66571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eppelborn,,,,,6.9787038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,pharmacy,,,49.3717044,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,7,,,,,,,,+49 9503 8784,,,,,,,,,,Schweinfurter Straße,,,,,St. Bartholomäus-Apotheke,,,96173,,,,,,,,,,,,,,,,,,,,,,,,,,,,info@apotheke-oberhaid.de,,,,,,,,,Oberhaid,,,,,10.8126096,,,,,,,Hans-Josef Freitag,,,,,"Mo-Fr 08:30-13:00,14:00-18:30; Sa 08:30-13:00",,,,,,,,,http://www.apotheke-oberhaid.de,,,,,,+49 9503 673,,,,,,,,,,,,yes,yes,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,49.9320976,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Elisabeth-Apotheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4628242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,49.6652630,,,yes,,,,,,,,,,
,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,Im Ohle,,,,,St. Georg Apotheke,,,57392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schmallenberg,,,,no,8.3109930,,,,,,,Friedrich Hömberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,51.1897592,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,2,,,,,,,,+49 8056 904430,,,,,,,,,,Eichenstraße,,,,,St. Georg Apotheke,,,83125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,apotheke@homovital.de,,,,,,,Eggstätt,,,,,12.3796264,,,,,,,,,,,,Mo-Fr 08:00-18:30; Sa 08:00-12:00,,,,,,,,,https://www.apotheke-eggstaett.de/,,,,,,+49 8056 90440,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,47.9223501,,,apartments,,,,,,,,,DE,
,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,Bahnhofstraße,,,,,St. Georg Apotheke,,,54518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Binsfeld,,,,,6.7024920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,49.9615850,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,Füssener Straße,,,,,St. Georg-Apotheke,,,87640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Biessenhofen,,,,,10.6419585,,,,,,,,,,,,"Mo-Tu 08:30-12:30, 14:30-18:30; We 8:30-12:30; Th 08:30-12:30, 14:30-18:30; Sa 08:30-12:00",,,,,,,,,https://www.st-georg-apo-boeck.de/,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,47.8307126,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Germanus-Apotheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2203272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,pharmacy,,,50.4592988,,,yes,,,,,,,,,,
,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,Plektrudisstraße,,,,,St. Helena-Apotheke,,,41179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mönchengladbach,,,,,6.3623469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,pharmacy,,,,,,,,,,Rheindahlen,,,,,,,,,,,,,,51.1482208,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,46,,,,,,,,+49 2937 829897,,,,,,,,,,Kirchstraße,,,,,St. Hubertus Apotheke,,,59823,,,,,,,,,,,,,,,,,,,,,,,,,,,,info@st-hubertus-apotheke.com,,,,,,,,,Arnsberg,,,no,,8.1359553,,,,,,,Dr. Ulrich Kratz,,,,,"Mo-Fr 08:30-12:30,14:30-18:00; We 08:30-12:30; Sa 09:00-12:30",,,,,,,,,https://www.st-hubertus-apotheke.com/,,,,,,+49 2937 6713,,,,,,,,,,,,yes,limited,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,51.3948157,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,Marktstraße,,,,,St. Jakobus-Apotheke,,,83661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lenggries,,,,,11.5763786,,,,,,,,,,,,"Mo-Fr 08:30-12:30,14:30-18:30; We,Sa 08:30-12:30",,+49 8042 91860,,,,,,,http://www.st-jakobus-apotheke.de/,,,,,,,,,,,,,,,,,,yes,yes,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,47.6828117,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Koloman Apotheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8335784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,47.9552028,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Laurentius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8705353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,49.8126896,,,yes,,,,,,,,,,
,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,Allee,,,,,St. Laurentius Apotheke,,,55595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wallhausen,,,,,7.7655862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,no,,pharmacy,,,,,,,,,,,,,,,,,,,,,pharmacy,,,49.8893649,,,yes,,,,,,,,,,
,,,,,,,,,,,,,4,,,,,,Bing,,,,,,,,,,,,Auf der Niedecke,,,,+49 2292 2240,St. Laurentius-Apotheke,,,51570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5608986,http://www.apotheken.de/club/51570/st-laurentius-apotheke/,,,,,,Stephan Weiler,,,,,"Mo-Fr 08:30-13:00; Mo,Tu,Th,Fr 14:30-18:30",,+49 2292 2340,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,50.8044475,,,yes,,,,,,,,,,
,,,,,,,,,,,,,13,,,,,,,,+49 9423 2528,,,,,,,,,,Dingolfinger Straße,,,,,St. Leonhard-Apotheke,,,94333,,,,,,,,,,,,,,,,,,,,,,,,,,,,info@st-leonhard-apotheke.net,,,,,,,,,Geiselhöring,,,,,12.3944837,,,,,,,Apotheker Thomas Hasenpusch,,,,,"Mo-Th 08:00-12:30,14:00-18:30, Fr 08:00-18:30, Sa 08:00-12:30",,,,,,,,,www.st-leonhard-apotheke.net,,,,,,+49 9423 1385,,,,,,,,,,,,yes,yes,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,48.8253817,,,yes,,,,,,,,,DE,
